Date,Product_ID,Warehouse_ID,Stock_On_Hand,Safety_Stock
2022-12-10,1407,7,212,85
2019-06-12,1641,6,162,55
2021-02-25,1945,9,386,38
2021-06-28,1843,8,84,35
2023-09-08,1586,2,211,53
2021-09-08,736,3,369,82
2022-09-22,64,1,170,44
2020-01-14,1420,8,289,94
2022-09-09,181,2,258,88
2019-06-22,587,4,172,33
2021-09-26,1802,2,300,40
2023-12-16,189,2,103,63
2019-03-05,1207,3,382,71
2022-01-29,1891,10,164,98
2022-09-07,1516,5,308,99
2021-09-01,580,8,388,94
2019-03-07,170,10,305,67
2023-04-30,322,2,458,97
2023-06-11,1196,5,447,81
2020-04-02,284,4,111,99
2023-05-22,1643,3,16,21
2020-03-28,366,10,387,61
2022-07-06,111,6,7,85
2023-10-07,78,9,40,47
2022-12-20,1722,8,366,24
2021-09-05,253,2,21,27
2019-06-27,236,1,95,92
2019-10-07,93,8,282,61
2019-12-10,1666,5,57,45
2021-11-06,1719,2,133,93
2019-10-23,1058,10,158,77
2019-07-21,1505,1,58,30
2021-08-19,1428,8,259,41
2020-11-14,1839,8,430,73
2023-12-03,222,6,102,60
2022-05-02,1910,5,221,59
2022-03-18,896,5,170,31
2020-01-10,1514,6,372,35
2019-02-04,1818,5,352,62
2022-10-24,1364,2,350,45
2019-01-29,1537,7,315,25
2021-02-13,961,4,411,38
2019-08-09,985,7,472,42
2019-02-22,1633,1,249,44
2021-03-01,1623,6,496,35
2022-10-08,843,2,62,21
2022-11-16,252,3,400,77
2019-03-17,1388,3,248,37
2020-05-08,1551,10,94,63
2023-09-08,142,1,49,73
2023-03-26,311,5,99,28
2019-04-27,1409,8,365,21
2019-10-07,1825,8,234,74
2023-10-20,582,10,16,24
2022-04-13,1336,7,393,39
2021-01-15,1303,7,114,23
2021-08-06,1590,8,303,24
2021-02-02,346,8,405,36
2019-10-22,1411,5,319,24
2021-10-14,302,7,222,69
2023-01-14,1788,2,413,91
2023-03-22,507,4,498,44
2021-11-10,247,6,275,44
2022-01-01,1670,10,13,61
2021-04-21,488,3,270,50
2021-11-25,1780,2,252,66
2023-03-11,1945,1,298,98
2022-06-10,1263,4,312,70
2023-10-18,1553,2,402,74
2020-05-11,1948,3,436,79
2019-07-25,928,10,295,46
2020-03-01,1373,6,94,58
2019-02-13,791,10,228,97
2022-01-19,1769,3,406,32
2023-02-02,912,3,363,54
2020-08-27,1376,4,205,67
2023-01-30,154,3,21,33
2020-03-29,1534,6,221,55
2020-08-17,1953,9,239,72
2022-09-18,1210,8,199,58
2020-05-21,944,2,491,24
2021-03-04,595,3,30,91
2023-02-02,1591,8,271,29
2019-01-21,1449,3,53,21
2022-06-05,62,5,358,58
2022-10-31,1425,9,407,44
2022-02-27,870,2,20,53
2023-09-07,1083,9,327,98
2020-09-11,1166,10,465,75
2020-02-18,466,5,37,41
2023-12-24,1173,9,325,52
2021-12-30,1471,4,141,89
2022-11-28,1198,8,118,77
2023-05-05,311,8,157,49
2023-06-19,1086,3,461,82
2023-12-20,1191,5,262,86
2022-11-21,1706,10,259,31
2019-12-03,816,1,376,29
2023-07-26,103,6,82,81
2023-03-09,28,9,280,82
2021-06-28,1620,1,408,55
2019-10-03,508,2,402,75
2021-06-10,134,7,285,25
2019-01-13,59,6,170,50
2021-10-23,1114,10,349,52
2021-09-04,70,3,14,93
2022-06-01,1959,2,431,82
2021-08-31,185,7,284,57
2019-06-24,1462,10,482,45
2022-11-09,572,10,160,35
2023-06-14,1498,5,294,43
2019-08-29,1681,6,295,43
2020-06-30,168,9,22,92
2019-01-14,578,7,470,44
2022-05-03,1907,4,317,42
2022-11-21,1148,9,426,73
2022-12-25,1237,3,191,86
2022-08-22,182,4,100,51
2022-09-19,71,10,118,93
2020-12-25,556,3,297,66
2022-12-04,852,10,307,54
2019-01-03,1219,3,349,33
2020-11-21,1593,1,335,44
2023-04-25,1316,5,126,78
2023-01-15,1081,4,288,73
2023-08-27,1913,9,346,98
2021-01-16,683,4,393,97
2021-02-07,1324,3,147,27
2021-05-21,318,6,62,27
2020-05-09,1395,10,131,22
2020-02-21,1107,5,467,31
2022-11-15,829,4,142,51
2022-10-28,94,1,229,40
2020-09-19,267,3,270,93
2021-12-11,1869,4,318,60
2022-10-31,1400,10,430,61
2022-11-19,1185,8,400,76
2021-10-17,614,9,467,96
2019-05-22,502,8,253,81
2022-01-14,1401,9,304,92
2023-01-27,1136,10,16,75
2019-02-15,578,1,267,31
2021-04-23,1646,1,10,75
2021-10-05,632,3,221,77
2022-06-15,279,4,153,42
2019-01-10,754,2,120,52
2020-10-25,1457,10,367,37
2020-07-26,1684,7,344,60
2023-04-03,242,9,428,31
2023-06-10,1246,6,464,81
2020-10-10,783,4,437,77
2021-07-01,962,6,360,23
2023-11-01,1310,1,64,32
2020-10-01,985,6,497,50
2020-09-07,4,4,62,41
2020-11-28,320,3,25,58
2021-06-27,1345,6,194,77
2019-06-27,1032,9,244,49
2021-05-18,1076,8,58,53
2021-10-26,1024,8,121,25
2021-05-02,1166,9,298,68
2019-11-03,1850,6,119,64
2020-07-01,779,8,138,96
2019-11-23,827,7,430,69
2022-10-11,280,1,411,45
2023-12-22,1112,6,283,58
2020-01-30,1184,4,221,71
2019-10-27,985,3,418,23
2023-03-30,1838,3,390,54
2021-01-18,28,10,96,24
2019-10-12,1552,8,495,47
2019-11-26,810,1,26,40
2019-02-19,1895,7,92,92
2021-02-11,272,10,410,29
2023-07-04,1124,4,361,74
2023-09-29,1932,1,94,52
2020-01-13,1228,2,174,59
2023-11-23,190,7,132,24
2023-06-12,546,10,225,92
2021-09-26,294,1,36,52
2023-04-11,1919,6,20,89
2021-02-12,1967,4,345,97
2022-03-13,1999,3,117,24
2021-12-19,1814,7,234,23
2021-05-17,848,9,68,90
2023-12-09,1368,5,96,56
2022-01-03,771,6,297,97
2019-01-03,769,7,318,32
2023-05-18,53,10,1,48
2021-01-17,1728,6,342,58
2023-01-11,684,6,127,67
2023-10-31,1071,3,178,54
2019-10-02,1011,3,490,81
2023-04-03,1446,5,348,39
2023-06-04,703,7,401,78
2019-08-03,883,6,418,63
2023-09-03,465,2,393,73
2023-02-17,553,3,422,77
2019-11-25,917,5,96,71
2019-09-12,1453,7,287,69
2022-11-11,1008,6,233,65
2019-05-06,1421,10,36,29
2021-02-05,194,3,470,38
2023-05-27,66,7,448,30
2023-04-23,555,5,16,59
2022-09-09,1726,10,365,59
2022-05-12,601,4,35,55
2022-04-10,1500,6,154,74
2023-10-25,1712,2,47,63
2019-08-05,1905,7,166,63
2022-06-22,1050,2,448,64
2022-09-21,1123,7,421,82
2023-09-23,476,8,317,21
2022-08-14,573,2,397,25
2021-04-11,1917,8,451,92
2019-07-01,762,7,479,39
2019-11-30,887,3,468,74
2020-05-25,830,7,430,66
2020-01-18,1761,1,298,46
2023-10-07,82,2,113,20
2022-05-07,1422,5,385,32
2019-11-28,1718,9,377,86
2022-04-03,1961,1,88,84
2022-06-19,700,5,421,77
2021-06-18,1417,6,186,95
2020-10-03,44,3,175,89
2022-06-04,824,5,333,69
2020-09-25,1502,2,140,28
2023-04-29,1795,8,171,74
2020-03-26,610,3,18,55
2019-07-15,1889,5,395,39
2022-05-12,1115,1,59,29
2020-04-02,1851,5,158,29
2021-04-09,1353,1,33,50
2019-09-14,1677,9,168,64
2023-04-02,1438,2,406,50
2022-07-19,1845,6,456,28
2019-01-09,1788,9,271,23
2021-01-30,720,3,215,64
2021-08-06,691,6,71,43
2022-05-09,1834,1,228,97
2021-12-18,1946,7,286,91
2021-06-05,699,2,438,72
2020-01-28,837,5,351,97
2023-08-03,110,5,372,59
2022-02-16,219,1,169,77
2023-04-26,463,7,278,96
2020-02-03,860,4,165,48
2019-11-27,515,4,355,47
2022-07-14,1577,7,351,67
2023-03-24,637,10,406,71
2023-09-15,1281,1,245,87
2020-04-24,1217,6,342,55
2019-05-14,627,1,249,43
2023-09-13,70,6,96,76
2021-07-04,459,10,382,22
2021-07-23,1406,2,488,64
2019-12-21,1842,10,409,38
2020-08-06,1518,1,295,68
2023-03-02,1872,8,258,28
2020-09-16,97,7,0,41
2022-02-04,1752,2,460,74
2019-10-17,1851,2,218,35
2021-04-04,224,5,433,91
2020-09-20,1866,4,26,56
2021-10-15,831,4,299,46
2020-09-23,1305,9,341,54
2022-03-16,1930,1,54,54
2019-11-23,1357,10,202,97
2022-12-09,1916,9,142,71
2019-07-29,641,3,93,60
2022-08-12,1635,8,209,41
2022-11-22,1806,5,43,41
2022-01-31,1429,10,471,94
2020-09-27,496,3,351,39
2023-11-16,1783,9,213,65
2023-03-12,1210,9,196,53
2021-05-17,1780,8,324,81
2022-05-17,1062,3,149,29
2020-03-03,769,3,445,32
2020-01-28,1876,10,495,27
2021-04-05,760,10,368,73
2021-07-04,1669,3,434,35
2022-02-06,488,6,166,36
2019-12-14,556,2,405,59
2019-02-19,992,9,390,68
2021-07-04,1729,2,49,81
2022-02-02,1530,10,252,38
2022-12-14,489,8,437,68
2022-10-28,57,10,212,57
2021-11-16,512,4,482,81
2021-08-25,1272,4,329,56
2021-03-10,104,5,113,34
2023-11-28,557,1,139,80
2022-07-20,60,4,445,75
2021-10-13,1602,6,356,26
2020-10-10,735,10,214,55
2022-09-25,1583,2,421,56
2019-10-28,1262,3,204,89
2023-02-12,371,4,66,59
2023-04-17,26,3,453,97
2023-04-30,393,9,93,36
2022-07-12,1843,6,40,20
2023-04-15,606,5,194,63
2023-06-08,110,5,385,85
2019-06-15,1416,2,312,61
2019-11-12,773,9,314,64
2019-01-01,254,2,413,65
2021-10-16,1831,5,188,74
2023-11-20,1860,7,347,40
2022-07-08,1576,3,244,24
2019-03-04,1828,8,176,60
2020-04-27,917,5,176,59
2023-08-27,766,10,376,84
2022-09-06,1121,3,42,32
2022-05-09,538,3,231,87
2019-08-10,1128,3,481,42
2019-06-01,615,3,350,23
2020-10-05,587,4,144,59
2020-09-17,597,10,57,80
2023-01-25,1520,1,200,77
2019-08-05,1238,3,19,36
2019-07-15,113,10,332,49
2023-12-22,1336,10,53,43
2022-05-10,569,5,474,57
2021-09-21,955,8,483,78
2021-10-11,896,8,123,82
2020-10-08,1125,9,57,83
2022-06-11,762,9,259,90
2022-03-10,1671,6,90,71
2020-12-08,938,10,71,73
2023-03-02,653,7,447,34
2023-04-28,84,4,136,75
2021-12-16,719,3,212,89
2023-03-08,1766,3,290,73
2022-03-11,1954,2,380,80
2020-12-22,868,8,155,63
2023-05-27,949,7,154,20
2023-10-26,302,8,198,82
2023-04-12,1977,6,177,78
2020-10-01,1597,10,172,22
2019-04-16,1241,10,481,32
2019-06-14,568,5,269,30
2019-08-03,541,1,28,80
2021-12-30,1647,8,109,31
2023-10-06,92,2,315,99
2023-08-16,654,1,156,52
2023-05-22,1476,9,56,60
2019-03-31,614,8,245,23
2023-12-01,71,9,376,66
2021-05-23,1549,5,316,65
2022-06-05,1425,3,212,73
2022-01-07,669,8,187,90
2020-08-30,81,4,112,28
2019-12-15,1124,1,321,89
2021-06-12,595,9,50,55
2019-09-03,218,4,9,77
2019-09-29,884,2,343,57
2020-02-07,749,10,90,62
2023-08-20,125,3,50,86
2022-02-13,201,6,242,44
2022-12-29,1026,9,351,97
2023-04-03,574,6,492,24
2023-01-05,1044,4,470,37
2022-04-10,983,1,175,47
2021-11-05,722,2,56,49
2021-08-18,952,7,435,89
2023-11-11,1882,3,235,37
2021-06-16,180,2,227,44
2021-12-15,1433,6,312,53
2023-06-03,1086,4,340,91
2022-01-31,273,1,341,90
2019-10-11,807,9,214,82
2023-09-25,1777,9,373,44
2020-05-31,763,5,11,84
2020-09-09,1034,8,460,78
2022-07-25,699,6,289,85
2020-09-03,921,7,472,82
2021-01-19,622,6,449,31
2022-07-16,540,7,424,63
2020-02-04,986,3,181,73
2023-03-07,460,3,276,45
2019-03-27,1085,10,375,73
2019-11-16,1082,3,350,50
2021-11-21,300,10,401,41
2019-12-02,497,6,463,67
2019-02-20,1363,1,461,27
2022-01-07,1276,9,352,99
2023-09-18,1431,9,301,47
2019-06-23,1998,4,262,97
2023-06-30,1280,2,421,87
2020-05-15,1405,7,275,43
2023-05-18,1169,7,387,44
2019-03-17,591,6,10,66
2019-11-12,341,8,261,36
2022-10-28,1830,3,358,85
2022-01-09,1822,2,241,27
2023-07-22,403,10,134,81
2023-09-15,288,1,44,56
2023-11-14,989,3,29,24
2020-11-27,214,8,361,65
2021-10-06,532,8,470,23
2021-01-01,870,7,27,78
2021-12-30,742,2,357,89
2021-08-26,1600,3,226,48
2021-05-03,1572,7,55,27
2020-10-27,1985,8,128,67
2023-11-16,211,9,343,93
2020-10-13,171,6,315,80
2021-12-30,538,10,431,72
2019-02-15,1287,3,27,93
2021-12-06,802,9,182,83
2023-06-03,676,5,97,35
2022-12-16,390,4,336,95
2019-05-29,421,9,87,44
2021-06-28,62,10,286,98
2022-02-27,86,2,403,83
2020-03-31,1013,10,442,97
2023-07-21,1609,4,28,79
2021-05-26,491,6,283,89
2023-07-13,896,6,333,86
2021-08-23,60,10,425,46
2021-05-18,477,5,191,36
2023-03-09,320,10,379,54
2021-07-17,690,7,153,88
2021-10-20,52,5,488,81
2021-09-27,657,6,383,46
2021-02-12,828,1,235,63
2019-09-01,1101,8,10,82
2020-04-18,119,5,143,75
2020-01-17,721,5,419,27
2022-01-31,1206,10,284,76
2020-05-03,506,6,346,95
2021-11-26,1674,6,284,80
2023-08-05,637,8,411,22
2023-04-22,153,4,95,66
2023-03-24,1042,4,410,33
2023-11-02,1088,3,266,64
2022-09-18,497,9,172,98
2020-02-01,1772,8,199,58
2019-10-23,79,5,439,86
2019-04-17,59,8,176,43
2021-05-09,1435,6,308,81
2021-08-11,763,5,362,21
2020-06-13,826,9,323,88
2022-01-11,1085,9,435,87
2021-07-22,1491,8,120,21
2019-10-15,1654,10,203,81
2020-12-06,1103,3,159,30
2023-01-24,1773,9,186,36
2019-08-03,1863,6,203,31
2022-07-28,1707,9,242,96
2021-01-01,1512,1,191,40
2023-01-22,244,1,311,75
2023-12-30,208,6,443,50
2019-12-10,856,4,408,50
2019-07-13,1111,5,215,88
2019-06-07,1675,5,83,59
2020-04-09,600,3,305,21
2019-04-14,645,9,233,30
2019-02-03,1978,1,6,71
2022-01-30,39,6,351,43
2020-09-30,1200,2,114,67
2023-10-16,478,2,5,81
2019-11-21,1616,9,210,21
2020-11-21,20,10,51,36
2020-08-14,221,2,145,79
2019-05-21,1873,9,267,74
2020-04-18,275,8,234,68
2021-11-20,1724,7,110,94
2021-06-02,1178,8,164,74
2019-03-04,463,9,265,61
2023-05-03,1433,10,342,96
2022-01-15,1679,9,465,39
2019-10-31,251,3,20,91
2021-12-20,212,10,437,83
2020-01-31,1502,1,494,94
2019-11-30,1685,8,373,47
2021-02-24,687,10,140,94
2020-02-15,419,4,449,92
2019-10-11,1196,5,253,55
2020-04-10,507,6,65,46
2019-03-21,646,6,145,25
2023-09-12,1652,7,290,47
2021-02-22,869,10,367,32
2022-01-05,1227,3,97,66
2021-01-02,1943,2,232,30
2023-12-23,492,9,457,58
2023-04-13,295,2,100,43
2022-10-16,457,9,415,94
2019-03-18,1170,10,280,64
2020-05-23,1262,4,151,67
2022-04-02,740,1,468,61
2021-10-29,1791,3,492,78
2022-04-13,424,10,294,48
2020-04-06,1008,2,315,87
2022-08-23,292,4,225,65
2023-05-31,156,2,25,77
2019-09-02,1984,10,254,31
2019-05-02,1875,6,297,51
2019-07-04,350,10,294,27
2019-02-01,1466,1,68,30
2021-09-24,1958,5,325,45
2021-01-31,243,9,351,60
2020-07-22,1231,1,296,79
2019-11-06,1452,4,159,38
2022-10-27,1790,2,7,67
2023-08-07,972,2,17,36
2021-04-09,258,5,185,82
2023-06-08,585,2,373,29
2021-09-18,35,5,128,53
2021-12-15,1153,1,151,70
2021-03-01,430,5,174,64
2022-07-20,1724,3,336,47
2020-04-08,1343,2,62,37
2020-11-08,95,4,401,55
2023-01-19,220,1,403,24
2021-09-05,301,3,25,99
2020-10-31,1661,1,113,22
2022-06-26,1209,8,221,25
2020-11-28,1061,5,100,79
2021-09-20,775,1,346,99
2019-03-19,1646,2,422,63
2020-06-17,400,9,22,85
2019-04-18,690,7,345,85
2022-07-20,1166,3,4,88
2021-02-02,993,1,13,71
2019-01-15,134,2,98,20
2020-01-05,1469,7,255,24
2022-08-20,661,8,116,87
2023-08-23,1930,5,223,85
2019-07-24,1312,4,428,98
2022-02-10,1926,10,451,24
2023-08-31,258,4,21,78
2021-05-14,1063,5,112,45
2022-06-30,305,7,32,33
2020-03-16,1307,7,268,60
2022-04-24,1848,4,327,94
2021-05-08,526,1,101,93
2019-08-15,407,5,429,71
2020-06-11,1383,7,200,61
2023-08-19,886,4,441,79
2019-12-20,378,7,107,34
2020-09-14,469,8,411,66
2021-10-21,873,2,128,52
2023-04-26,1971,2,142,56
2023-05-03,990,5,390,66
2021-07-15,1305,3,400,55
2022-12-14,1589,4,459,89
2023-07-02,11,1,310,65
2022-03-30,675,4,446,71
2019-06-10,695,4,118,91
2021-05-20,1210,4,220,94
2022-02-25,1988,3,311,45
2023-10-12,1573,2,13,48
2022-03-20,973,4,76,21
2020-03-19,9,8,116,43
2023-11-26,28,3,55,37
2023-02-03,823,6,415,52
2020-04-07,686,2,233,52
2023-10-20,1488,1,124,51
2021-11-19,1663,7,372,52
2020-04-17,511,6,24,59
2020-07-10,502,10,90,81
2019-03-21,582,4,407,33
2021-11-28,1819,7,396,64
2019-08-28,778,6,92,45
2020-07-10,1687,2,157,46
2020-08-12,661,4,218,29
2022-09-22,1242,9,6,90
2023-12-29,1453,8,140,62
2022-07-27,1662,6,134,87
2022-02-13,3,1,98,35
2019-09-26,1211,7,197,43
2019-12-01,43,1,21,40
2019-11-08,1635,8,314,69
2021-12-12,775,3,397,98
2021-12-27,1435,9,20,81
2020-11-24,1214,5,17,71
2019-02-03,42,6,47,37
2023-12-25,1121,4,92,27
2020-01-21,1796,6,25,28
2019-09-06,730,9,38,78
2022-02-08,1982,7,164,63
2022-01-22,648,2,189,89
2022-12-04,1876,6,447,86
2022-04-17,657,9,369,37
2021-12-06,1541,8,492,92
2021-03-04,1983,1,445,32
2021-05-01,881,5,483,59
2021-05-23,1929,6,155,88
2023-06-16,1160,9,394,66
2020-01-11,510,4,400,43
2020-12-24,1543,1,267,56
2023-05-30,37,6,27,63
2019-07-21,823,9,215,65
2020-03-20,579,6,30,63
2019-10-24,1928,7,484,94
2022-08-24,837,10,439,79
2023-10-13,517,4,496,93
2020-05-07,785,2,255,22
2019-12-04,1021,3,183,36
2021-07-11,879,1,412,70
2023-07-28,1082,2,388,24
2021-12-25,959,7,118,54
2021-03-02,155,9,290,76
2022-12-16,1896,9,380,50
2023-04-13,113,9,140,96
2023-07-11,1484,1,370,79
2023-02-25,1628,7,428,99
2021-08-19,836,7,72,69
2019-11-13,1780,9,414,41
2021-07-30,1820,9,470,99
2020-09-17,601,1,378,91
2019-03-16,442,10,143,51
2023-10-04,1714,5,437,37
2021-07-27,228,2,467,52
2019-02-28,874,6,244,83
2020-01-21,1603,2,46,64
2019-01-15,1146,6,135,57
2022-06-08,671,7,175,49
2023-06-29,1381,6,208,83
2023-08-28,1292,1,191,61
2019-07-18,695,4,305,32
2022-10-09,1509,3,146,96
2019-02-04,869,5,42,87
2019-06-11,1028,7,484,61
2023-11-16,1502,3,364,25
2021-09-08,121,1,90,98
2021-03-09,742,9,334,46
2021-06-13,1834,6,87,72
2020-04-15,1510,6,196,26
2020-06-14,1243,4,180,50
2021-03-02,694,1,174,85
2021-05-01,1302,9,293,91
2022-12-17,257,10,56,90
2019-12-14,1328,7,264,84
2020-11-24,43,10,344,27
2021-07-23,870,7,142,72
2021-07-01,916,7,235,87
2019-05-27,1554,7,26,49
2022-10-29,1734,8,442,80
2023-09-08,1713,8,172,56
2020-11-05,588,3,5,64
2022-12-10,913,8,38,72
2020-11-17,1717,4,15,32
2023-02-26,1174,7,255,51
2023-05-02,594,5,306,81
2022-07-03,1034,4,284,21
2021-08-17,792,4,224,96
2020-11-16,212,6,81,27
2022-01-31,1676,2,355,67
2019-05-01,1284,5,488,33
2020-02-23,1962,8,256,52
2019-12-16,1406,2,140,55
2023-08-08,1413,5,389,78
2019-02-11,922,7,19,89
2022-10-22,1764,5,101,88
2019-01-29,1979,10,353,67
2021-08-23,1982,9,81,49
2021-02-23,336,9,125,47
2019-01-14,1029,8,454,60
2021-07-08,922,9,36,95
2021-03-28,83,2,463,77
2021-04-04,1030,3,461,60
2023-02-17,152,4,461,30
2022-04-27,1759,5,387,25
2021-05-21,1205,10,141,39
2019-10-22,1799,2,64,48
2022-04-21,1802,10,311,92
2021-05-13,1191,4,416,67
2020-07-01,1494,4,199,90
2021-11-26,78,5,346,34
2021-10-04,412,6,224,21
2021-11-03,1578,1,249,94
2020-09-26,1598,6,377,72
2020-08-17,381,9,349,74
2022-03-28,948,3,403,89
2023-02-26,790,2,389,32
2022-09-14,313,8,384,63
2020-09-05,864,2,8,77
2022-01-11,395,8,54,36
2023-04-29,1934,10,31,60
2023-05-23,543,4,352,44
2023-05-03,4,9,249,88
2023-05-12,109,4,17,33
2023-05-30,918,1,292,48
2021-11-11,886,8,190,71
2022-03-01,93,1,274,49
2020-04-09,1123,5,352,31
2023-01-19,192,7,132,88
2022-08-18,333,3,311,28
2021-08-12,1236,6,139,45
2021-07-18,1619,1,448,46
2022-07-14,1231,6,197,34
2021-03-09,627,5,208,98
2020-01-30,986,2,391,33
2022-02-17,1788,4,132,21
2019-09-03,573,7,482,65
2020-07-21,356,6,283,89
2019-02-07,1926,10,462,99
2019-09-02,1277,6,315,92
2019-01-21,591,9,91,99
2022-02-07,196,2,343,63
2023-06-18,262,1,89,38
2020-01-29,322,2,71,91
2022-12-04,420,3,354,63
2021-09-13,1522,9,79,64
2023-07-30,1935,10,70,86
2023-11-02,332,9,16,98
2019-01-08,1320,5,50,85
2023-01-07,1260,7,438,41
2019-11-24,681,3,98,36
2019-10-17,7,10,319,77
2023-11-22,534,2,414,99
2020-05-25,72,6,186,66
2021-06-30,1524,6,70,33
2019-12-27,618,5,50,60
2023-06-11,139,1,322,88
2020-12-16,1410,10,17,74
2019-08-07,542,2,116,40
2020-02-10,324,7,154,99
2021-01-22,949,10,208,50
2021-07-11,601,2,159,51
2021-04-11,1941,5,74,99
2023-11-29,1689,10,203,28
2023-07-03,73,4,173,56
2023-11-27,840,10,163,28
2021-03-04,1413,1,75,40
2022-05-28,1262,5,139,75
2020-08-17,988,1,314,27
2019-04-17,1346,3,211,43
2020-08-03,1365,9,169,99
2020-08-31,1787,7,322,39
2023-10-14,1329,2,286,24
2022-08-02,1032,5,260,69
2023-11-08,1231,4,83,21
2019-01-08,411,7,231,86
2021-03-16,258,4,362,77
2019-07-08,1820,9,174,49
2019-03-22,651,3,247,34
2019-04-18,1070,6,169,21
2022-09-06,126,5,256,89
2023-05-22,1045,10,183,41
2020-11-16,1194,8,138,89
2019-12-12,544,1,236,81
2019-11-24,1440,10,168,44
2020-07-08,455,2,291,37
2023-09-19,662,7,122,65
2019-10-29,1230,1,286,94
2019-07-19,1357,5,318,88
2021-06-11,1045,8,87,82
2022-12-13,918,10,446,73
2021-11-28,1826,5,398,46
2023-10-22,1674,5,312,63
2019-11-03,1089,9,385,81
2021-10-24,1601,5,284,89
2023-07-15,88,1,314,94
2022-01-05,1859,3,296,48
2020-04-12,1503,5,341,23
2019-06-28,1067,8,40,88
2020-10-06,1907,10,250,79
2023-10-31,1961,2,138,91
2019-10-03,1165,4,247,42
2022-03-21,1398,4,94,57
2022-04-02,516,3,381,81
2022-08-06,500,6,467,31
2022-11-02,1303,10,362,41
2020-09-12,326,2,422,77
2020-09-29,1442,3,206,80
2023-11-11,553,2,98,37
2022-08-26,1938,10,464,86
2021-07-18,888,8,131,96
2022-11-13,996,2,243,84
2023-08-09,1626,5,30,54
2023-11-23,993,4,220,58
2019-07-02,1792,1,285,45
2022-08-22,929,7,444,36
2019-03-13,921,6,452,69
2022-05-27,308,10,92,51
2020-12-19,657,1,19,41
2022-04-11,1331,9,456,58
2023-08-04,1923,4,244,51
2022-07-19,1847,1,356,78
2020-12-26,470,8,269,27
2023-01-31,1208,1,118,63
2019-09-26,1655,2,43,49
2021-11-09,625,5,17,96
2020-07-31,291,1,432,42
2021-09-21,249,1,208,83
2021-03-25,324,6,80,96
2023-03-07,1467,1,441,49
2019-05-27,604,5,252,89
2022-12-23,59,10,325,36
2022-04-03,1021,5,276,92
2021-06-08,269,2,248,73
2019-11-06,1342,3,181,38
2020-06-01,94,3,493,50
2019-01-14,1278,3,297,44
2019-05-12,687,3,265,57
2021-01-24,1484,4,363,74
2020-03-14,515,10,347,69
2021-01-12,533,1,100,56
2021-01-09,1128,4,300,54
2023-08-25,1857,4,182,79
2021-03-05,402,8,20,86
2019-09-20,1805,4,448,94
2020-10-04,967,5,296,49
2022-06-02,1357,4,67,34
2019-09-15,721,5,228,94
2022-06-11,877,3,236,93
2022-09-21,608,3,435,58
2020-02-13,93,8,111,61
2021-09-01,1581,1,133,46
2021-11-13,574,3,24,24
2019-09-28,1566,2,64,95
2022-01-23,971,10,227,94
2019-05-22,1806,6,253,48
2023-09-14,437,8,233,81
2023-10-08,1034,6,418,75
2021-06-20,456,4,258,62
2021-08-31,415,3,107,99
2022-01-09,1542,4,295,98
2019-10-01,1399,8,63,32
2019-10-03,1555,9,215,24
2020-04-09,1548,8,86,69
2022-05-16,1397,9,89,68
2022-08-12,704,8,452,92
2021-11-28,1639,5,33,88
2019-10-15,882,5,244,74
2022-02-21,762,1,435,78
2021-05-25,1780,8,205,20
2022-07-30,1874,2,279,86
2021-05-27,1463,6,381,28
2019-06-29,1219,6,165,45
2022-01-25,265,10,352,85
2022-04-29,507,4,180,39
2022-01-02,646,9,439,33
2020-03-22,897,3,16,21
2021-02-23,1450,8,480,40
2023-03-01,861,2,235,78
2020-07-14,1975,5,235,38
2020-04-28,689,6,142,65
2021-04-28,867,2,354,34
2020-12-22,1123,7,13,51
2019-04-26,1054,5,188,55
2020-06-18,1315,10,448,97
2022-01-26,1599,4,429,54
2022-09-13,487,4,13,28
2020-02-11,1430,2,357,44
2022-08-29,1963,9,236,60
2023-09-22,28,1,164,63
2020-11-24,1170,1,75,93
2022-03-17,288,4,372,68
2022-09-27,581,3,226,74
2020-05-09,950,9,31,34
2021-08-05,252,7,1,85
2019-01-23,1186,2,352,81
2022-02-02,927,4,401,45
2023-08-26,110,5,110,61
2023-05-22,1889,10,249,54
2023-12-31,644,4,143,64
2023-12-30,398,4,344,51
2020-07-11,1295,4,345,81
2023-06-05,1212,8,260,83
2021-07-29,1556,7,143,71
2023-08-10,276,4,107,62
2022-05-30,689,1,335,74
2021-05-04,1635,6,10,63
2021-11-04,247,5,7,98
2021-06-09,1348,5,450,78
2023-07-15,1042,6,308,73
2019-03-19,408,8,315,20
2022-09-07,1435,6,207,41
2021-03-17,1825,6,6,69
2022-06-18,125,7,219,50
2021-11-07,1344,8,129,69
2021-02-06,153,4,370,48
2020-03-29,1605,7,354,58
2023-01-06,658,8,30,20
2021-07-16,1581,6,266,84
2019-10-04,1902,9,232,69
2022-12-18,20,6,458,37
2023-02-08,1827,4,64,68
2021-11-16,247,6,60,94
2020-05-28,1414,2,184,56
2020-04-08,1371,8,93,89
2021-03-17,1500,6,93,95
2021-04-03,1227,4,288,54
2019-12-29,1033,7,139,91
2022-11-07,1716,8,457,62
2021-01-20,1692,3,182,84
2020-06-08,531,10,491,62
2022-11-06,103,3,237,85
2022-04-22,1270,10,298,54
2022-05-02,597,3,451,53
2023-01-25,1343,3,105,61
2019-02-25,351,2,119,99
2022-06-07,234,5,496,27
2020-05-03,1671,6,480,25
