Date,Campaign_ID,Sessions,Page_Views,Bounces
2019-06-08,11,4843,9228,483
2021-07-11,6,4417,711,426
2021-09-27,6,2632,8744,187
2023-08-23,3,276,10410,450
2019-09-29,8,1072,3829,272
2020-04-28,12,2108,5269,91
2023-10-23,22,1710,424,489
2019-03-07,29,1138,1465,140
2023-12-08,18,3453,13967,405
2023-04-06,12,3791,11758,126
2022-06-19,13,4138,6543,407
2022-01-06,22,1994,10228,117
2019-01-15,28,3341,11371,151
2023-09-25,6,2646,1831,21
2022-12-04,24,1559,9794,354
2022-07-08,4,3841,6319,475
2019-01-20,22,1781,3096,236
2019-07-31,29,905,3744,374
2020-08-20,11,4786,5158,492
2023-03-11,16,3508,3591,314
2020-05-08,4,1906,4136,367
2019-11-22,18,315,2529,40
2019-05-25,29,1091,1885,202
2023-03-06,10,4129,2564,356
2019-01-06,11,4478,10747,218
2022-02-14,12,3416,6112,263
2022-10-02,7,1808,7551,450
2019-08-31,14,2935,233,98
2020-07-11,5,4535,10858,131
2019-06-02,11,1825,1460,452
2021-12-09,6,701,3679,196
2021-10-29,15,1621,3055,137
2022-11-17,27,2022,12171,404
2022-02-12,24,1475,14290,10
2019-01-01,26,3668,11324,333
2019-11-01,2,4784,14816,176
2023-05-09,20,4893,6392,136
2021-09-23,9,1853,12270,74
2019-05-11,18,4477,4421,434
2021-06-20,3,2038,13783,354
2021-10-18,18,1984,8411,184
2023-04-23,21,4247,13524,482
2023-10-02,27,2611,5287,340
2020-02-16,15,1775,7510,387
2021-10-05,3,2644,7616,242
2020-03-25,3,4415,6027,177
2020-01-02,23,1529,4859,350
2021-02-05,11,2735,9492,147
2023-10-29,4,3582,2843,322
2020-04-21,7,2432,6916,459
2020-08-13,7,1782,11415,216
2022-05-28,7,1279,2274,232
2020-05-07,6,330,2273,26
2021-03-22,4,4523,6873,471
2022-03-01,9,390,3580,309
2021-02-08,13,2244,219,357
2020-09-30,29,1133,461,359
2019-12-31,19,3386,5369,347
2023-09-12,26,3099,10398,304
2021-06-03,24,4947,1522,263
2021-09-02,7,1209,11364,246
2022-10-15,12,3254,9639,115
2023-07-10,5,4188,12324,417
2023-09-25,18,986,12380,159
2020-12-03,28,3888,10185,386
2023-01-10,16,4252,12706,51
2023-06-27,24,581,11617,85
2022-04-20,19,2734,471,220
2020-09-13,25,2751,2616,131
2020-02-14,11,4977,11973,491
2020-05-29,17,4765,7137,104
2019-11-17,30,4938,1602,122
2019-06-18,19,4000,14008,422
2023-02-15,16,3469,1979,290
2021-04-17,29,4699,12328,441
2021-01-14,30,3541,9498,62
2020-06-04,23,4050,7243,450
2019-02-17,7,3967,3863,111
2019-08-27,25,2119,7751,147
2021-05-26,27,4144,6811,338
2021-12-12,30,2264,2773,469
2021-07-27,12,2419,12143,487
2022-12-06,18,4757,8082,32
2023-06-12,2,2655,14299,439
2022-05-24,19,2084,9921,183
2020-09-04,20,2983,2068,13
2021-01-28,16,3129,13989,193
2020-04-29,12,435,8040,61
2020-12-31,25,3244,7872,362
2020-10-15,8,2930,2741,136
2020-09-24,22,825,12586,19
2023-09-29,12,422,14153,148
2021-05-28,27,843,7319,95
2023-12-01,3,1914,1430,281
2020-11-21,21,4597,455,255
2021-12-06,18,1941,1436,39
2022-12-24,24,4743,14108,252
2022-08-23,20,283,1403,130
2019-03-20,5,1470,4395,159
2021-06-25,16,2100,6603,477
2019-02-05,2,2474,10763,282
2020-04-08,25,1457,12591,223
2022-10-21,23,216,6985,407
2019-08-22,2,4458,7221,26
2023-08-26,5,442,3514,148
2020-11-16,26,4904,14024,405
2023-10-02,11,2732,7040,35
2023-03-24,16,2953,5309,469
2023-05-05,4,458,9640,21
2022-06-30,18,4251,5212,398
2021-03-09,14,3287,5404,235
2019-11-23,15,1992,12207,491
2020-08-27,27,4095,6798,405
2023-04-01,12,4838,7808,261
2022-01-16,24,1634,669,251
2023-03-23,5,473,9391,304
2019-04-26,7,4986,7474,408
2021-10-09,1,1720,5945,211
2022-03-24,24,4066,7389,499
2021-11-23,2,3919,12462,229
2022-08-07,1,637,5761,149
2021-06-07,18,2588,8178,298
2023-05-30,3,2212,4842,304
2022-12-21,10,2727,3966,257
2021-03-31,21,1518,1668,231
2022-02-15,27,4806,10430,450
2019-01-14,20,4665,14148,402
2023-11-17,30,3108,3900,106
2021-04-25,30,3746,6359,279
2020-05-01,27,3472,12623,27
2019-03-05,8,2678,12964,284
2023-04-15,18,3183,10960,419
2022-04-10,3,4018,300,256
2022-04-13,5,2342,6615,303
2021-11-17,11,4272,11963,347
2021-09-29,7,541,6206,308
2020-08-05,19,3989,2572,374
2019-08-20,4,875,7083,332
2023-04-24,20,4304,6264,231
2023-04-21,2,821,12923,470
2020-03-28,10,1037,9541,259
2023-08-14,3,2079,5634,177
2023-04-08,8,3168,13134,187
2023-05-24,3,2239,8880,108
2023-02-20,10,1572,7265,499
2022-05-03,15,3731,10852,259
2022-08-27,19,3257,3548,242
2023-04-25,25,2517,6221,204
2022-11-19,20,1784,12076,461
2023-06-30,18,142,666,32
2019-05-14,5,4433,7754,475
2020-03-12,5,1996,8423,488
2023-11-23,10,2165,8325,238
2022-12-06,24,2263,13464,154
2022-10-14,4,3145,5559,228
2023-08-13,10,2927,8918,177
2023-06-30,12,452,6156,282
2023-05-09,28,3806,3032,301
2019-11-04,25,1613,7300,414
2019-06-13,6,811,1515,489
2023-11-05,3,1969,14657,115
2019-06-17,17,4740,3794,157
2020-02-05,27,4636,1899,498
2022-06-01,7,2887,2138,361
2023-01-11,8,2126,6925,219
2023-01-14,25,3429,7154,485
2021-12-03,12,3182,3635,388
2021-02-21,8,305,8552,336
2020-01-11,1,4367,3921,402
2023-04-08,26,1853,14550,157
2019-03-23,2,3986,8563,247
2022-07-27,14,724,5464,170
2020-02-06,19,3087,9310,139
2023-12-31,14,2172,13923,374
2020-04-12,26,3000,10461,427
2023-07-07,8,1533,9274,17
2019-05-22,12,3480,9486,285
2023-05-16,15,160,5602,360
2019-01-02,4,2481,9093,352
2022-09-24,14,2328,5158,372
2020-08-09,17,1679,1306,427
2020-03-30,23,2602,5988,21
2022-01-11,8,486,2988,373
2019-11-19,10,1497,14547,125
2019-04-21,22,865,8326,123
2023-12-09,2,3680,3857,473
2022-07-05,10,659,12395,38
2020-09-25,5,1912,14093,389
2023-05-02,5,4585,14857,245
2021-05-03,27,4379,5347,260
2019-11-01,12,2481,11049,341
2020-05-27,1,1353,7893,469
2023-11-16,18,1883,835,446
2022-12-31,30,2157,12848,487
2019-09-02,20,3864,13381,150
2019-07-12,12,4250,10136,198
2020-12-04,9,3944,10750,335
2019-11-17,22,3459,14139,163
2020-05-23,29,4980,11679,380
2019-08-03,17,3166,5566,53
2019-10-23,1,3923,6507,315
2020-05-31,29,4839,12897,400
2021-11-28,11,4929,1017,53
2021-06-01,14,2282,2941,445
2020-08-09,14,3587,2049,101
2022-12-09,13,4565,685,113
2023-12-15,28,1910,12089,234
2021-02-28,11,340,14204,211
2020-08-20,15,543,4508,64
2023-02-11,18,4133,11790,347
2020-04-05,13,2641,14447,426
2021-10-07,26,1682,8245,118
2021-12-13,16,2677,12948,239
2022-01-30,5,1830,12505,441
2021-06-25,4,3579,1353,91
2023-05-25,21,3143,13777,121
2019-02-20,6,4326,6111,375
2021-03-31,18,3347,489,297
2019-04-12,24,3952,6949,333
2021-03-27,4,2453,6171,132
2020-11-05,14,2495,2438,173
2019-07-30,11,3291,8853,418
2020-02-02,27,2239,10707,478
2022-09-13,16,4775,14505,169
2019-02-19,15,2769,4854,58
2021-03-03,1,3544,12493,236
2023-12-25,11,4999,9319,466
2021-02-19,27,1566,4476,228
2020-12-18,14,1978,11802,89
2019-12-16,12,3716,4967,66
2020-10-01,22,2459,13646,448
2020-12-12,5,1664,10223,305
2021-01-04,27,4011,11400,38
2023-11-06,17,337,11542,333
2019-06-25,19,3881,3420,205
2022-07-30,14,3273,10321,182
2022-02-13,5,4573,2030,119
2022-12-09,25,1954,13087,392
2019-12-03,29,1005,1553,226
2022-02-01,10,2068,1412,218
2022-06-29,7,3658,14788,297
2021-09-25,5,3057,8834,122
2023-10-20,21,1065,693,164
2021-12-06,30,1716,3675,322
2021-11-10,4,2729,264,71
2021-05-19,26,2390,1008,262
2019-01-12,27,389,11678,132
2021-10-08,19,226,11979,203
2022-08-15,10,4028,12364,211
2019-01-10,23,3929,5987,351
2021-11-02,1,454,6609,354
2020-09-24,24,174,7452,38
2019-06-27,21,2073,5323,25
2021-01-23,1,2058,759,36
2020-04-16,26,4355,11037,346
2022-07-30,6,4921,13760,68
2020-02-14,20,2777,12606,475
2019-08-22,22,1838,9123,89
2019-01-27,8,1087,4423,453
2022-04-01,1,1331,13403,327
2019-10-16,19,2201,7616,380
2019-12-28,29,3061,1312,297
2023-12-17,12,1691,11193,261
2023-05-20,10,2644,260,155
2021-05-24,15,3210,3860,394
2023-11-14,30,1049,14136,80
2023-05-08,29,3981,5959,169
2020-10-25,20,316,6055,351
2021-11-01,1,4564,6392,276
2021-01-28,16,2350,261,494
2020-06-15,2,4041,318,19
2023-05-28,21,2249,14916,497
2019-11-11,26,2652,14902,328
2021-01-26,19,739,13484,330
2022-05-20,22,191,11175,38
2023-01-04,30,1138,9509,30
2020-06-12,10,1464,12218,34
2019-05-21,4,3883,4156,53
2019-06-15,8,1452,2051,467
2020-03-26,3,966,5233,37
2023-04-21,18,2897,7824,358
2022-11-22,5,2240,10933,62
2021-10-10,11,750,8995,340
2020-02-01,28,3462,12839,214
2019-07-15,25,1628,355,186
2022-12-01,8,1223,10585,499
2023-12-01,6,2838,3699,339
2019-03-08,9,174,529,366
2021-06-16,1,4733,4814,164
2023-10-25,2,780,1554,269
2020-12-23,25,3905,7290,73
2022-07-17,16,922,12072,428
2019-04-21,4,2024,14047,243
2020-08-28,24,1662,462,246
2022-11-26,18,2823,9176,339
2020-05-05,5,1573,7336,386
2023-08-07,15,484,12418,149
2020-12-10,10,4351,12336,186
2021-02-18,28,4875,5114,237
2022-02-01,8,1057,9929,259
2022-08-05,9,4437,8398,471
2021-07-15,23,1766,7499,29
2023-04-04,14,1134,12692,422
2021-02-13,17,3146,14135,63
2020-11-19,25,4184,9029,152
2022-08-26,28,1195,2973,30
2022-09-07,10,3710,8095,160
2022-04-16,23,4116,3940,192
2023-06-25,20,672,11913,222
2019-09-02,30,3447,1317,400
2023-08-13,27,655,14783,156
2020-11-20,11,1740,10592,37
2021-06-29,27,172,6070,27
2023-05-19,19,4413,11882,448
2021-08-01,16,2369,8691,133
2023-02-02,24,2755,14152,391
2020-09-06,1,1150,10044,201
2020-10-04,26,3831,1557,352
2022-03-16,15,4205,12048,255
2023-04-24,29,3163,1686,96
2023-11-16,16,1870,5655,398
2020-04-17,12,471,6841,246
2021-05-13,13,681,6369,173
2021-08-21,11,944,4183,110
2021-09-22,28,3434,8754,219
2020-03-07,11,4846,10981,315
2020-01-24,13,1663,3813,267
2020-01-23,29,4667,6266,465
2022-10-19,27,878,13346,379
2019-04-12,29,3495,13480,464
2023-07-17,22,4107,2570,452
2021-12-13,1,969,8808,113
2021-04-03,18,1061,13840,495
2020-06-14,17,4673,5966,336
2020-03-13,22,1851,12416,29
2022-05-22,29,3544,6522,219
2020-07-31,21,2667,6739,487
2020-10-17,15,3123,6981,486
2023-01-14,30,3821,4848,241
2022-07-25,28,3230,14356,485
2022-11-03,19,3335,9193,220
2023-01-20,19,3607,373,331
2023-09-16,11,4871,8047,173
2021-01-30,26,1886,2301,45
2023-02-28,8,1569,7371,318
2020-09-09,9,1971,13406,70
2021-11-12,2,490,10977,446
2021-06-29,2,4390,6295,222
2022-04-06,4,196,13024,394
2019-11-11,25,3098,12101,126
2023-08-11,28,1943,12487,373
2019-04-20,8,2711,13371,434
2021-07-15,3,1627,13819,312
2023-06-26,23,4649,1494,106
2023-09-11,11,853,973,466
2021-08-04,26,4245,10296,358
2020-12-04,23,3626,12875,345
2022-11-30,26,2910,13149,306
2019-09-23,14,2635,12667,216
2023-05-03,28,3012,8892,496
2020-12-20,23,1177,10420,163
2019-07-09,16,4186,10388,350
2022-05-01,15,4716,3355,309
2019-08-17,22,4746,1363,489
2019-09-15,4,4913,3388,361
2021-08-28,30,1015,3360,244
2022-06-17,18,3800,10543,18
2022-09-10,4,840,1164,486
2019-05-25,8,4135,1158,404
2023-05-13,9,1182,2508,117
2020-03-20,2,2499,5119,36
2021-10-02,23,3873,14791,449
2023-01-15,16,1822,13451,345
2019-02-12,12,4947,5046,145
2023-09-17,8,619,10845,485
2022-07-17,3,4155,7892,308
2019-04-25,18,184,14420,202
2021-02-10,2,4038,8173,96
2023-04-29,8,3107,12649,150
2020-06-02,23,607,7133,277
2021-01-08,23,4991,8567,313
2023-12-12,3,2204,9426,170
2023-12-03,11,877,9654,170
2020-11-10,8,171,14706,61
2023-08-25,13,4887,9174,469
2022-12-17,15,454,10190,254
2019-07-27,7,4126,13625,333
2019-08-07,6,1695,8350,11
2023-01-10,20,500,14255,155
2022-07-14,19,4698,12288,152
2022-11-04,26,2930,4381,77
2020-06-19,23,1043,3490,324
2020-11-19,4,2562,2699,437
2019-04-26,9,4038,8559,90
2019-12-26,6,2084,10105,23
2022-08-13,14,2771,3164,228
2021-01-19,12,1898,7797,348
2020-10-18,13,2289,11062,491
2021-07-06,6,211,12729,368
2022-12-14,7,2334,11606,345
2022-01-03,2,4952,511,286
2022-07-07,7,172,1875,265
2020-02-15,14,3559,3962,115
2021-05-11,28,1807,3336,77
2022-05-18,1,1927,6181,443
2020-06-05,30,1940,896,493
2021-10-22,16,2255,13550,294
2019-10-05,23,1209,13669,406
2021-10-10,6,2576,6999,357
2021-05-12,15,1511,1538,216
2022-06-11,29,1047,14031,279
2019-09-29,5,2761,2728,195
2022-08-02,16,2974,8735,481
2020-04-11,13,4771,11695,134
2019-08-28,30,2487,6828,12
2020-06-09,25,1369,12771,171
2023-12-09,25,3305,9686,299
2021-03-03,28,2659,12519,237
2020-04-17,24,412,9648,252
2020-01-27,15,1777,1068,413
2020-04-22,7,4661,10979,30
2020-02-01,3,3046,12498,15
2023-01-16,3,2884,4291,255
2023-10-13,23,224,5596,347
2020-01-03,5,1115,5882,493
2023-12-31,1,3112,11277,394
2019-08-24,27,4678,420,245
2019-10-13,1,526,6957,304
2019-12-15,8,4446,13812,160
2023-03-15,17,4090,14820,141
2020-12-11,17,1087,2393,137
2023-10-26,15,4383,5750,489
2023-01-13,1,409,14030,287
2023-03-08,7,4299,11472,44
2021-02-28,11,4741,1811,190
2020-07-31,17,3643,3166,50
2019-09-24,20,446,6306,130
2020-05-21,6,3842,12627,159
2022-08-11,15,3863,2803,87
2021-12-25,29,4764,11554,103
2021-05-31,10,660,10136,277
2020-01-14,17,3036,1586,236
2020-11-07,23,1324,6101,247
2022-09-08,18,1186,12733,285
2019-08-09,11,3363,13176,283
2020-03-13,2,3480,13398,454
2020-10-14,13,4447,1350,164
2022-05-14,23,110,12060,487
2023-07-01,21,1862,3010,61
2022-02-12,3,2177,7627,23
2021-06-26,13,4913,14729,126
2019-06-07,17,2328,11104,355
2020-05-11,7,680,6999,95
2021-07-31,1,1957,4626,281
2022-02-08,3,1543,14099,447
2019-10-08,28,1940,1702,400
2019-12-03,22,180,11702,146
2022-11-12,20,4567,8902,268
2022-12-24,4,836,315,296
2023-07-08,16,452,8501,291
2022-05-16,23,2803,2605,14
2023-09-18,25,3002,598,318
2020-08-10,27,4530,3605,331
2019-03-17,24,2618,10819,439
2023-03-05,9,1119,2203,288
2022-02-17,26,4221,11841,479
2023-07-19,23,4126,8447,372
2022-04-18,3,2345,14472,147
2021-11-07,2,4089,6328,269
2020-06-08,26,3737,13962,474
2019-06-13,26,4662,1791,156
2020-10-25,17,2074,9080,331
2023-03-26,22,3726,5770,274
2021-10-15,21,4564,2555,206
2022-11-04,1,3024,8390,316
2019-05-11,7,3190,7961,270
2020-12-06,30,2625,5846,280
2022-09-29,1,3608,10713,29
2021-04-16,9,2859,13216,404
2020-06-25,23,2000,2064,482
2022-06-05,25,4674,12838,32
2021-09-08,2,2630,3874,263
2023-01-04,27,4070,7312,235
2023-12-24,26,364,11134,338
2021-08-23,1,3042,2402,467
2021-03-05,11,2918,12622,166
2020-05-16,26,3111,10354,86
2023-10-10,10,1419,659,307
2019-09-28,13,1971,6386,63
2023-06-19,22,4862,2734,11
2022-01-10,10,1806,5731,450
2019-06-06,9,2577,4503,432
2020-01-31,8,3956,14891,220
2020-01-27,25,1132,9758,89
2022-05-05,15,4623,11401,144
2021-04-26,12,148,14138,232
2023-11-27,2,2042,9633,230
2020-11-19,8,4038,10023,370
2019-05-01,1,4639,10485,106
2023-05-04,8,4117,2601,273
2020-09-08,6,1496,11149,488
2020-10-01,30,1849,14166,209
2023-06-19,7,158,6474,71
2023-07-20,9,4155,5094,299
2023-05-08,10,3132,6773,470
2021-08-28,23,4828,6552,414
2019-09-18,6,4851,10449,11
2022-08-14,12,4693,2030,104
2019-10-10,29,2020,13735,223
2019-05-11,6,2547,2444,466
2020-12-24,6,849,654,222
2021-04-12,12,1282,7559,330
2022-09-27,22,125,14849,105
2022-07-15,16,572,5652,340
2020-10-07,22,2221,14932,283
2019-03-16,9,4617,3115,259
2021-03-21,8,4364,707,26
2019-05-10,30,3070,6101,19
2020-12-20,3,4435,9895,60
2022-11-20,14,2867,9896,340
2020-04-04,27,3651,1928,312
2019-11-14,23,2976,7388,201
2020-08-22,4,2053,11106,394
2023-03-17,9,1200,14449,416
2023-09-18,30,448,1051,340
2022-01-11,21,1868,823,109
2019-11-28,5,3921,690,118
2020-07-27,9,4950,11171,445
2021-05-14,30,132,599,391
2019-08-17,28,1539,1745,158
2022-01-19,9,3930,9476,448
2019-06-09,7,3018,11854,459
2019-03-24,17,2707,7798,217
2020-12-13,6,961,11037,109
2019-09-13,19,4041,10838,163
2020-08-07,28,1435,8261,263
2019-12-06,20,1654,5467,455
2019-10-24,7,626,1843,493
2020-05-14,21,4853,688,435
2021-05-11,19,2700,2990,112
2023-10-23,16,3290,2225,335
2023-02-15,1,2772,7986,194
2022-01-03,5,3567,14135,125
2020-02-21,29,496,12857,351
2022-03-30,1,3711,13733,235
2022-06-21,5,2973,4688,46
2022-12-30,16,2447,1790,404
2019-09-05,22,2589,3709,157
2022-01-02,17,3428,1456,216
2021-01-11,20,1842,3043,30
2019-10-28,18,171,10702,380
2023-09-16,8,4011,12001,448
2021-03-20,27,4573,784,35
2023-02-27,9,1939,2897,150
2021-12-11,9,3771,3974,397
2019-03-10,10,1628,4288,276
2019-07-15,10,1889,8751,119
2021-01-09,23,126,1178,104
2021-10-27,8,2784,14867,285
2021-06-24,7,1702,12293,77
2020-05-09,7,1512,14338,363
2023-05-15,15,3780,9573,171
2021-05-28,3,337,12585,341
2021-07-01,29,3913,14277,118
2023-10-17,6,2950,6218,188
2023-12-20,10,2812,9181,102
2022-06-07,30,2140,993,119
2023-07-26,21,633,14630,269
2022-01-25,19,2467,8566,448
2020-09-26,27,3927,1236,233
2019-11-01,21,3202,1554,144
2023-03-12,3,2496,6668,48
2020-07-31,19,563,4754,399
2020-03-06,23,1378,2175,235
2020-02-03,28,2438,10272,348
2019-11-10,22,2471,6028,13
2021-08-15,27,2419,14957,397
2019-12-24,13,231,7271,130
2022-05-24,8,4081,6993,85
2019-11-30,20,3393,2607,297
2020-04-11,16,1554,8560,337
2022-12-31,2,1204,3408,141
2023-12-02,7,4353,1842,238
2020-08-01,2,3386,14166,467
2023-10-09,20,2577,6584,255
2019-05-28,4,1728,9640,346
2021-04-27,18,2600,1128,258
2019-04-04,21,1290,2025,89
2019-09-24,3,4462,12324,51
2020-09-20,2,4542,2714,111
2022-07-18,10,2752,3336,489
2020-05-20,4,4133,6687,118
2019-01-19,24,3469,2953,252
2021-03-02,21,2690,8597,429
2023-07-06,5,2540,14557,42
2019-02-08,29,1800,3929,340
2020-10-07,10,2687,2752,92
2019-06-25,22,186,13222,202
2019-07-26,23,4217,9009,303
2019-05-04,24,4000,10492,245
2021-03-23,17,487,328,180
2021-12-15,15,3709,3107,393
2019-03-01,6,1736,8304,123
2021-12-21,15,4500,7628,451
2021-06-30,14,2939,10289,220
2023-07-21,23,3971,2463,139
2022-04-27,14,3883,10321,366
2023-08-18,22,2227,14490,355
2020-12-14,24,3406,5303,492
2022-01-24,20,4441,10948,339
2020-08-16,4,3381,4484,170
2019-11-10,8,4154,852,421
2019-07-05,29,1900,6364,379
2022-01-11,21,958,5745,482
2020-01-03,11,1162,5233,26
2023-11-28,11,2090,3856,23
2022-09-12,13,4764,14858,437
2020-08-11,7,3827,9973,485
2020-10-15,10,4386,13083,164
2020-01-16,21,4887,1595,340
2023-01-31,21,2517,13961,169
2021-09-10,1,1029,5090,378
2019-12-20,12,3842,13505,424
2023-07-22,17,2226,8261,185
2019-02-06,28,1718,8333,454
2021-09-22,29,3874,1093,25
2020-02-03,27,4573,3080,161
2022-05-18,28,4472,14912,162
2020-07-24,28,4912,5596,463
2019-04-15,14,1967,5163,115
2020-05-12,9,926,9005,247
2020-06-17,23,103,12884,152
2022-06-28,29,3314,5215,28
2022-12-12,20,4233,14003,164
2022-05-16,13,2290,8341,447
2022-09-26,24,1158,7283,82
2021-09-10,11,765,8771,482
2022-09-24,9,1377,7124,93
2021-03-12,25,4934,4498,134
2021-07-17,24,3203,10778,220
2023-02-26,13,2301,9068,313
2020-08-21,5,2227,2847,416
2021-08-01,19,575,8190,300
2021-08-31,9,4812,13398,451
2021-11-13,7,146,9414,427
2020-05-05,8,1396,5756,267
2021-10-04,8,2825,11934,449
2019-11-01,12,2720,1381,488
2021-07-13,11,3260,715,478
2019-07-10,26,3739,8196,434
2020-07-12,17,4184,746,116
2021-12-28,24,4713,2994,212
2022-05-08,19,2191,974,293
2023-10-19,12,3059,8844,468
2019-05-26,28,1113,7941,396
2020-02-14,1,3245,13443,497
2020-10-14,3,4743,12124,345
2022-06-16,10,697,13459,204
2022-12-11,14,3386,5001,455
2020-08-01,16,2701,7940,203
2021-09-16,14,2195,14137,418
2019-10-15,13,139,11431,403
2020-02-26,1,1933,7989,298
2023-05-06,27,2663,10575,319
2022-03-05,4,1881,2828,80
2023-08-08,16,3379,2311,243
2021-10-15,1,1507,4461,224
2023-08-24,9,1144,3462,32
2022-08-08,16,2443,12715,315
2022-12-15,13,4208,7385,194
2021-10-02,7,972,5666,454
2019-11-24,5,3549,9625,81
2022-04-25,23,1627,941,470
2020-07-04,7,1004,9495,293
2021-01-16,25,424,13293,464
2019-08-27,26,1447,6560,379
2020-04-20,5,2775,13993,62
2019-12-25,3,4224,393,180
2021-02-23,19,3588,480,164
2020-09-14,29,2944,3680,370
2021-07-17,25,853,907,400
2020-09-23,16,1077,14876,218
2019-03-09,25,3378,6355,351
2021-12-29,17,3993,12313,134
2019-02-03,11,2168,1893,208
2019-05-28,16,1012,3681,436
2021-06-16,27,3334,8127,188
2021-04-22,6,4641,616,464
2022-09-22,18,1543,14614,57
2019-10-01,5,2464,12488,341
2023-02-24,1,4607,918,288
2020-08-14,5,964,1654,124
2022-04-08,6,4865,5717,104
2023-11-15,27,3116,8627,84
2021-04-04,8,2269,8995,195
2019-12-20,13,112,7485,461
2022-03-16,30,4746,12337,331
2022-06-10,3,335,10695,343
2020-11-10,28,4946,10472,225
2020-11-14,5,3064,12275,120
2019-11-21,21,2967,1186,228
2022-04-27,13,3540,13677,28
2020-04-17,3,3832,5153,215
2019-02-02,1,4118,11251,209
2021-02-08,28,4024,7482,327
2019-12-05,1,884,12733,318
2022-10-30,21,2009,1106,490
2022-03-01,24,380,1528,130
2021-11-19,21,4609,11214,387
2023-04-15,14,3908,10617,397
2023-02-23,21,3103,1987,477
2020-06-18,6,2685,6187,282
2023-05-04,6,1016,12893,85
2020-12-31,29,2847,4839,206
2022-12-19,19,2880,9771,285
2019-08-01,14,2303,7980,418
2019-10-15,4,125,5006,367
2019-10-10,25,2053,5763,192
2023-11-01,12,4644,14081,218
2021-08-16,25,670,7637,467
2023-03-26,29,1620,7136,254
2019-11-04,10,2500,13674,226
2019-09-12,3,3113,8095,474
2023-08-07,1,1411,14879,225
2020-03-24,12,4367,1736,73
2021-12-20,8,285,3301,442
2019-04-23,16,4625,12079,65
2020-05-06,25,3108,8561,235
2020-07-31,14,876,2312,126
2021-12-07,25,3951,9260,379
2023-01-09,1,4905,10386,269
2022-08-12,16,492,2708,109
2021-11-06,17,3845,757,441
2020-05-17,8,501,8637,382
2019-05-07,21,3627,2780,422
2019-02-02,6,685,2781,236
2020-11-25,21,2042,7898,356
2021-10-28,12,2255,13529,95
2021-04-17,1,978,3538,321
2022-02-21,26,637,5731,25
2023-02-14,9,4836,3797,250
2023-05-09,23,1807,9581,77
2023-11-04,12,1494,12923,263
2019-09-27,10,1540,14752,280
2021-04-09,29,3897,8851,440
2020-11-19,5,1250,13781,222
2019-03-01,30,1426,6795,490
2019-12-17,21,2528,4680,185
2021-09-12,8,1021,4920,225
2021-11-25,8,1840,12793,312
2023-06-28,13,2725,8307,166
2023-01-30,13,4032,298,394
2019-05-15,7,489,545,159
2023-09-09,11,1424,9165,445
2023-10-15,7,267,346,207
2019-06-19,3,2802,12631,74
2019-06-13,8,4683,10294,389
2022-10-23,20,4935,1143,38
2019-01-12,21,1397,6540,417
2023-06-24,24,3513,10647,72
2020-01-13,3,2408,3679,269
2022-10-03,28,4623,9917,244
2019-03-14,16,4986,11010,321
2019-05-16,1,4189,14483,35
2019-02-01,19,4944,6642,140
2020-11-26,27,3349,7976,183
2019-07-24,28,591,13888,330
2021-09-10,28,4358,1381,195
2023-06-19,29,2083,8412,390
2019-11-11,29,2205,13915,182
2020-11-24,9,838,6080,106
2021-02-18,14,4553,3557,317
2019-07-20,18,1500,5806,97
2020-10-11,9,915,11910,116
2021-03-20,28,4433,5889,302
2021-11-04,13,4462,6079,186
2020-02-13,15,2478,8608,153
2022-10-03,2,4360,5730,225
2023-11-09,10,2378,14727,16
2023-09-01,4,3794,3547,345
2022-09-28,12,2491,14401,289
2021-01-11,28,2999,10364,366
2021-06-14,20,761,10933,217
2021-06-09,21,4064,11141,34
2019-05-10,18,3057,1319,277
2022-01-13,30,3681,3240,41
2022-10-10,17,4498,9115,95
2019-11-03,15,322,6633,177
2022-11-24,28,1539,1512,28
2022-10-16,1,3183,11770,251
2022-12-19,22,2272,9021,151
2020-01-28,30,2015,12366,40
2023-02-18,21,2458,5680,487
2020-04-17,8,1538,7178,250
2022-11-12,6,2186,3389,189
2023-07-01,3,4397,13111,85
2020-09-15,3,2884,14427,142
