Order_ID,Date,ShippingMethod_ID,Warehouse_ID,Delivery_Days,Shipping_Cost,Late_Flag
39155,2020-03-28,3,6,4,16.34,0
12388,2023-02-14,2,7,7,38.46,0
72733,2022-06-21,2,2,13,45.69,0
54482,2021-01-26,3,2,9,4.06,0
81195,2021-02-23,3,9,8,41.18,0
38667,2021-03-21,3,4,2,10.42,0
95938,2020-09-12,1,7,3,22.13,0
41068,2023-09-05,2,4,12,34.17,0
89200,2020-01-28,3,4,5,42.23,1
71145,2022-06-08,3,4,7,47.47,0
90022,2020-03-01,3,9,8,15.64,0
23178,2022-09-04,1,3,5,23.69,0
91559,2019-10-18,3,2,11,46.19,0
70839,2022-06-29,3,6,8,17.34,0
30010,2022-06-27,1,10,2,18.52,0
61716,2020-06-24,1,7,10,6.19,0
65539,2022-07-12,3,5,5,2.24,0
79326,2021-03-07,2,5,13,32.52,0
33433,2022-12-25,3,9,8,11.79,0
97185,2023-11-07,1,9,8,43.09,0
8684,2020-09-30,2,8,2,17.99,0
87985,2023-10-31,3,8,7,45.44,0
82508,2019-07-27,2,10,1,18.68,0
86970,2023-12-27,1,8,10,44.57,0
47856,2020-12-21,1,1,3,35.33,0
21888,2023-09-19,1,1,6,2.7,1
12601,2023-09-09,2,9,7,43.17,0
49680,2020-11-05,2,3,8,40.64,0
78944,2020-04-10,1,6,7,31.47,1
74912,2019-06-18,1,4,5,37.27,0
99358,2020-08-20,3,5,6,21.71,0
94887,2023-03-08,1,2,13,19.92,0
414,2022-06-14,1,2,1,20.24,0
78205,2023-08-20,1,3,9,13.3,1
2833,2019-10-25,3,7,13,6.62,0
60400,2020-05-08,3,9,6,35.38,0
2668,2021-03-24,3,3,7,14.9,0
5752,2021-11-13,1,5,1,5.3,0
6865,2023-07-25,2,10,10,48.35,0
47992,2021-05-10,1,3,1,17.21,0
62616,2023-08-13,2,3,6,12.01,0
14788,2019-09-10,2,8,10,30.91,0
61702,2020-09-23,3,2,3,33.38,0
80742,2020-08-20,1,7,12,43.51,0
12901,2023-02-06,3,8,2,43.91,0
22761,2023-07-05,3,6,8,42.64,0
2983,2023-12-01,1,4,8,43.22,1
44451,2020-12-06,1,7,1,8.96,0
80432,2021-02-09,2,7,4,41.06,0
7403,2020-01-12,1,7,6,8.64,0
78822,2023-08-10,2,4,6,44.85,0
37516,2021-08-03,2,6,7,43.39,1
13260,2022-08-19,1,9,10,26.41,0
74803,2023-08-12,2,8,7,23.52,0
91019,2023-02-09,3,6,6,29.95,0
25541,2022-12-28,3,10,5,45.97,0
791,2021-01-12,1,3,1,45.75,0
19878,2019-07-05,3,8,9,49.79,0
49463,2023-06-21,3,8,12,49.18,0
61151,2023-09-12,2,9,2,9.37,0
89935,2023-09-05,1,4,11,27.92,0
42480,2019-05-12,2,4,1,38.21,0
38069,2020-07-17,3,10,6,47.48,1
78982,2022-08-06,1,7,8,8.22,0
69222,2020-11-25,3,3,11,38.49,0
83413,2022-05-28,3,2,6,18.36,0
85217,2019-05-28,1,4,13,10.87,0
1354,2023-10-26,1,9,2,27.37,0
41056,2023-03-26,1,2,6,30.9,0
34758,2020-05-18,3,3,4,39.74,0
87178,2020-06-08,1,8,7,16.69,0
96372,2022-06-10,3,10,7,4.02,0
77097,2019-01-25,1,9,9,11.83,0
52340,2023-06-21,1,2,2,35.47,0
17299,2019-10-11,3,10,6,30.55,1
54605,2020-07-04,1,10,11,41.43,0
75107,2020-05-08,2,5,12,21.95,1
41498,2020-07-18,3,4,5,32.03,1
31637,2020-02-16,2,3,7,26.48,0
8859,2019-05-09,3,5,6,38.92,0
38145,2020-12-08,2,9,4,23.25,0
77282,2020-03-10,1,8,4,11.05,0
86709,2019-02-27,2,8,5,41.38,0
9033,2019-03-04,1,9,12,19.22,0
79008,2022-06-28,2,8,11,24.97,0
34083,2021-07-22,1,7,8,44.02,0
59171,2022-02-24,2,3,9,6.35,0
39123,2023-10-21,2,9,7,22.01,0
11078,2021-08-25,3,4,7,16.15,0
56411,2022-07-19,2,6,10,26.49,0
42031,2023-05-31,3,2,4,27.0,0
1697,2020-03-21,2,1,1,43.24,0
24768,2020-05-31,1,5,10,11.48,0
1421,2021-11-12,2,3,7,9.62,0
57582,2022-05-07,3,5,9,5.29,1
79248,2023-11-22,2,10,12,7.71,0
94351,2020-04-13,1,7,3,4.55,0
30504,2022-08-01,3,10,8,32.06,0
9175,2019-05-10,1,5,5,49.98,0
1811,2023-05-26,1,7,8,29.5,0
66893,2020-06-16,2,4,4,29.4,0
56228,2022-09-06,3,9,4,39.74,0
33026,2023-08-14,1,1,6,8.89,0
45744,2021-06-22,1,5,12,2.93,0
34812,2020-11-26,3,4,5,35.31,1
7895,2023-03-09,3,10,9,48.48,0
42465,2023-07-31,1,1,10,12.88,0
36571,2022-04-24,1,9,3,15.76,0
68619,2021-11-02,1,8,5,46.77,0
53059,2023-04-06,1,5,6,3.87,0
77518,2020-10-08,3,3,11,39.94,0
7390,2021-06-26,1,10,5,32.05,0
25407,2019-03-28,3,10,6,30.49,1
53229,2019-12-10,3,1,6,34.14,0
4939,2021-04-15,2,7,6,6.94,0
96136,2021-06-05,3,4,6,44.55,1
18496,2020-08-01,1,10,2,49.31,0
95680,2019-06-23,2,1,6,22.63,1
97358,2019-01-31,1,4,3,22.87,0
41726,2022-01-15,2,7,1,3.35,0
24610,2020-08-04,3,3,5,7.05,0
72959,2019-10-09,2,5,13,40.04,1
25961,2020-10-06,1,5,1,40.41,0
10093,2021-06-25,1,9,12,34.5,0
71141,2023-06-22,1,6,6,38.32,0
81331,2023-06-06,2,7,1,44.84,1
55558,2020-10-11,1,8,2,17.49,0
9305,2020-08-27,1,2,8,14.12,0
1149,2019-06-19,1,6,3,34.15,0
41739,2021-12-19,1,10,10,3.99,0
31080,2023-04-23,1,2,12,26.62,0
52235,2022-07-22,1,2,1,9.21,0
90238,2023-11-23,2,4,9,41.28,0
27522,2021-07-17,2,5,6,10.02,1
5564,2023-04-15,3,1,5,10.82,0
74125,2019-11-01,3,6,13,17.62,0
27601,2019-08-03,3,8,3,12.69,0
77652,2020-12-26,2,1,7,45.09,0
78900,2022-11-24,3,5,9,40.64,0
66366,2020-04-16,3,9,6,31.9,0
19193,2022-11-24,1,5,10,47.68,0
44240,2023-10-31,2,6,6,46.11,0
33751,2023-10-11,1,7,4,34.16,0
87337,2021-07-15,2,8,5,2.76,1
93085,2019-09-27,2,4,11,26.76,0
27700,2019-10-29,3,5,4,47.2,0
44665,2019-07-20,1,7,1,32.52,0
99073,2022-02-23,1,5,5,10.16,1
93982,2023-12-31,1,5,10,20.74,0
13672,2021-10-30,3,7,7,38.35,0
91835,2021-10-29,2,6,9,26.22,0
32137,2021-08-28,1,10,1,18.16,0
4530,2022-04-30,1,2,13,15.41,0
52079,2023-03-26,2,1,9,20.15,1
84410,2020-12-01,2,6,8,3.06,0
63124,2022-12-21,1,8,3,3.26,1
88528,2019-01-06,2,8,9,30.58,0
28114,2019-03-24,3,9,13,6.68,0
24486,2020-08-11,1,5,5,32.97,0
15159,2020-02-06,2,3,4,27.7,0
60713,2022-03-19,1,1,2,12.09,0
92116,2021-02-27,3,3,6,30.08,0
88962,2023-11-06,2,3,1,24.25,0
30181,2023-01-27,1,10,5,14.33,0
63946,2022-06-18,3,9,2,8.23,0
42091,2023-01-06,3,7,2,32.06,0
4599,2022-07-14,2,1,8,28.68,0
56253,2021-11-23,3,7,2,38.15,0
25847,2021-02-19,3,6,6,45.61,0
30021,2019-02-23,1,2,11,37.48,0
10366,2019-04-03,2,10,3,27.1,0
51623,2022-10-25,1,3,7,32.72,0
99600,2020-10-03,3,7,11,4.4,0
28679,2019-09-04,3,9,9,28.89,0
16172,2022-10-28,2,8,9,12.98,0
71736,2022-08-07,3,1,1,14.65,0
13795,2023-07-11,1,4,3,44.16,0
94309,2019-11-19,3,5,3,18.59,0
29100,2022-02-02,1,4,13,29.45,0
98322,2022-07-25,1,4,12,37.19,0
16704,2022-01-10,3,10,3,40.74,0
947,2019-10-12,1,5,1,47.11,0
44131,2019-08-26,3,4,4,10.53,0
1439,2023-09-10,1,10,8,34.86,0
80982,2019-01-14,1,4,7,3.64,0
24960,2023-03-12,3,3,6,27.77,0
70257,2020-05-03,3,5,2,10.16,0
20747,2021-09-24,3,5,7,48.28,0
61901,2023-11-17,3,10,1,35.32,0
11478,2020-11-11,2,4,4,16.32,1
4086,2022-11-23,3,7,12,3.2,0
93704,2020-08-07,3,1,13,11.42,0
30754,2020-11-07,3,4,6,44.45,0
5416,2019-12-13,1,1,7,17.84,0
60990,2019-06-12,1,5,7,48.71,0
20110,2019-07-16,2,1,7,43.82,0
43640,2021-03-25,2,2,3,17.1,0
45839,2020-04-19,1,2,5,48.22,0
83850,2019-04-07,1,1,3,7.5,0
63330,2021-12-20,1,6,9,41.34,0
81503,2019-07-04,2,5,11,25.86,0
81493,2022-05-10,1,10,13,31.7,0
62396,2021-05-01,1,6,1,35.77,1
92210,2022-08-11,3,10,12,16.5,0
23756,2021-08-31,3,4,11,31.84,0
86238,2019-05-21,1,8,12,49.08,0
21911,2021-01-15,1,3,6,19.34,1
8357,2021-04-08,2,3,9,8.26,0
65786,2022-04-26,2,3,10,23.84,0
84497,2021-08-20,2,5,8,43.98,0
66265,2019-07-26,2,6,9,22.78,1
22284,2020-11-20,3,1,6,45.05,0
11348,2019-04-04,3,3,11,2.61,0
44277,2021-08-21,1,6,3,29.71,0
5918,2022-03-27,3,5,5,26.82,0
16093,2023-12-01,1,9,11,33.35,0
90228,2019-07-10,3,10,10,5.14,0
99888,2021-06-15,3,10,1,39.04,0
24084,2019-03-10,2,10,11,34.83,0
41540,2021-08-22,1,9,7,37.53,0
21129,2020-02-04,2,9,11,5.92,1
10169,2020-02-20,2,4,12,37.59,0
12408,2020-12-11,1,9,8,35.21,1
34207,2019-09-21,1,4,10,30.99,0
66071,2020-01-20,2,1,2,49.37,0
46804,2022-04-05,2,1,7,24.98,0
6522,2021-04-01,2,2,1,5.02,0
2227,2021-01-18,2,6,1,37.58,0
39870,2019-04-08,3,8,9,28.7,0
32584,2020-10-08,2,3,9,49.08,0
5909,2020-11-14,3,9,10,33.92,0
65169,2020-12-10,2,1,1,16.07,0
13836,2020-05-21,1,4,4,28.61,1
47420,2023-11-25,1,6,5,10.52,0
93428,2020-09-05,3,3,9,37.55,0
61415,2020-12-13,3,10,8,22.81,0
50999,2023-01-26,1,1,13,46.39,0
27977,2022-08-18,2,5,1,32.29,0
20190,2020-10-10,2,7,1,30.04,1
38211,2023-12-28,1,6,11,29.69,0
13379,2022-09-06,3,7,3,14.92,0
95570,2023-11-22,2,1,6,36.33,0
79853,2019-03-25,1,9,10,44.82,0
54104,2021-01-23,2,10,2,6.56,1
38943,2022-04-05,1,5,5,7.11,0
53897,2020-10-26,1,9,11,9.87,0
92835,2022-04-02,2,3,6,13.44,0
81130,2020-11-02,3,1,11,14.83,1
33737,2022-03-08,3,7,10,24.85,0
96841,2022-01-13,1,5,5,18.35,0
23403,2023-01-05,3,5,2,6.54,0
56655,2023-11-24,1,4,9,49.07,0
3970,2022-06-13,1,8,8,2.33,0
6707,2019-04-14,2,4,4,48.01,0
17479,2022-12-17,1,4,2,38.27,0
68896,2021-10-11,1,3,7,49.33,1
39411,2022-12-04,3,10,12,41.26,0
6175,2020-02-22,3,5,13,24.58,0
2155,2022-03-11,1,8,1,6.09,1
87642,2020-10-10,2,3,2,49.07,0
88346,2020-07-01,2,8,11,34.97,0
22593,2020-04-19,3,8,1,42.81,0
85687,2019-04-20,2,7,10,17.66,0
48146,2021-12-26,3,2,13,48.38,0
33561,2020-05-26,2,1,3,23.59,0
20325,2021-08-18,3,3,3,41.62,0
2890,2022-06-14,3,6,6,29.59,0
93604,2021-08-12,3,1,4,8.57,0
89859,2023-03-10,2,9,7,11.43,0
39309,2023-07-04,1,10,3,44.17,0
43498,2019-05-02,3,7,3,20.67,0
53432,2023-12-04,2,1,8,47.45,0
2411,2019-12-25,1,4,2,29.62,0
27464,2020-05-20,1,3,8,8.93,0
79192,2023-09-10,3,5,11,35.06,0
59835,2020-08-21,1,4,5,25.71,0
13089,2022-03-08,3,2,8,9.81,1
2563,2023-04-15,3,5,9,8.74,1
21967,2019-12-06,2,5,5,48.03,0
57798,2021-07-11,3,6,13,33.64,0
5113,2021-03-31,3,8,6,39.09,0
65220,2023-05-25,2,2,3,38.96,1
38911,2021-08-19,2,9,13,12.14,0
41779,2020-11-10,1,4,4,39.26,0
56449,2023-10-15,1,10,5,11.45,0
75647,2023-09-27,2,7,2,16.17,0
55310,2022-10-05,2,1,10,46.16,0
77513,2023-12-25,3,7,4,5.93,0
7719,2020-01-19,1,9,3,16.92,0
60721,2021-10-10,1,9,3,38.74,0
69827,2021-08-01,1,7,5,36.4,0
81181,2022-12-26,1,6,1,32.73,0
33733,2020-03-21,2,5,2,10.02,0
70033,2020-09-22,3,8,2,42.98,0
87693,2023-01-05,3,10,1,8.98,1
75639,2019-06-03,3,9,13,15.4,0
92248,2019-07-20,3,7,12,6.07,1
39349,2022-02-19,3,2,6,44.11,0
55514,2022-03-05,3,7,13,8.51,0
13929,2022-09-18,3,10,2,13.33,1
53517,2022-11-19,2,7,1,29.58,0
47866,2022-06-04,2,7,13,8.68,0
4493,2021-09-25,3,7,10,3.24,0
61103,2023-03-08,2,9,12,41.33,0
98013,2021-07-22,2,10,9,22.01,0
2748,2020-02-04,2,9,4,35.96,1
56022,2023-08-03,2,2,13,49.77,0
93237,2023-03-01,3,9,10,32.03,1
26686,2021-01-06,3,7,7,36.91,0
34882,2022-11-19,1,8,10,13.34,0
83241,2021-05-31,2,6,2,25.95,0
59241,2021-08-05,1,9,4,49.17,0
78007,2019-04-25,2,8,2,25.33,0
86367,2022-06-06,3,3,11,48.82,0
33157,2021-01-26,1,2,7,43.04,0
45956,2022-12-23,3,8,2,30.2,1
9838,2020-03-18,3,10,11,39.86,0
65576,2019-09-08,3,9,13,37.6,0
27206,2020-01-25,1,8,4,22.9,0
89702,2023-10-05,1,1,1,47.5,0
36247,2021-07-02,3,9,11,27.56,0
23820,2021-04-26,2,4,5,22.46,0
72663,2019-06-18,3,7,6,12.75,0
40526,2020-03-17,2,8,4,2.07,0
76645,2022-02-15,2,6,4,45.21,0
41083,2020-11-29,3,6,12,44.87,0
38642,2022-04-06,3,4,10,16.36,1
74432,2021-11-09,1,1,7,13.07,1
90701,2019-02-24,1,3,2,22.1,1
80549,2022-12-03,2,7,7,39.69,0
24127,2023-07-09,3,10,9,20.91,0
18498,2019-12-02,1,6,10,5.99,0
22361,2021-03-05,2,6,10,47.87,0
97174,2023-06-11,1,5,12,38.12,0
4998,2020-08-02,2,7,5,16.11,0
95265,2020-05-11,1,9,10,14.81,0
49846,2022-01-31,1,4,6,3.52,0
21001,2023-01-27,1,3,10,8.12,0
73861,2022-06-29,3,10,12,25.57,0
67546,2021-01-01,1,4,6,26.61,1
17963,2020-02-19,1,1,10,6.96,0
41266,2020-02-13,3,7,7,11.85,0
19445,2022-08-28,3,6,6,47.85,0
89962,2020-12-27,2,8,13,5.4,0
3919,2022-01-10,1,10,9,11.85,0
10384,2019-03-29,2,8,9,8.35,0
31868,2021-06-19,3,10,2,2.85,0
3280,2022-04-30,3,10,9,18.86,0
19830,2020-11-11,3,7,11,14.56,0
49464,2021-05-05,1,1,9,12.47,0
86965,2023-08-11,3,4,8,15.8,0
518,2023-07-20,3,4,12,6.82,0
54286,2023-03-07,2,1,12,22.31,0
78618,2023-08-21,3,5,3,17.86,0
72889,2020-05-22,1,3,9,23.5,0
74873,2021-11-25,3,1,9,42.88,0
7152,2021-10-15,2,7,5,23.26,0
49596,2021-11-18,1,2,13,35.67,0
66693,2022-11-06,1,1,13,19.58,0
36606,2023-11-07,3,7,5,11.62,0
3568,2023-01-07,2,6,12,24.01,0
60198,2023-11-27,2,3,9,12.98,0
69017,2019-06-05,3,6,13,39.51,0
68882,2023-01-24,2,5,12,31.31,0
44889,2019-08-02,3,7,5,35.89,1
23391,2023-11-25,2,2,5,24.85,0
63065,2019-12-18,3,2,3,47.5,0
86182,2023-10-10,1,1,9,39.36,0
99912,2021-07-30,3,1,5,10.3,0
62012,2020-01-02,2,1,5,49.51,0
21071,2019-06-29,3,3,6,15.16,0
4891,2023-10-31,1,7,11,32.03,0
90276,2020-01-30,2,5,1,26.68,0
35631,2020-03-11,3,8,13,17.46,0
17010,2022-08-31,1,4,1,34.15,0
64092,2022-01-20,3,8,8,25.06,0
5652,2023-02-16,2,6,9,34.68,0
92858,2022-07-10,1,10,13,30.86,1
59837,2021-12-06,3,4,4,18.22,0
53665,2019-11-26,3,8,6,35.93,0
54599,2022-02-04,2,3,3,49.06,1
87253,2022-02-17,3,3,1,37.12,0
16276,2022-01-26,2,8,10,47.97,0
72911,2021-03-05,2,2,8,32.92,0
94640,2019-02-17,3,9,13,26.91,1
92760,2020-05-17,3,10,3,48.8,0
52411,2019-05-02,3,2,2,15.97,0
76477,2021-09-16,2,6,1,3.75,0
3176,2023-07-27,1,4,2,24.25,0
8818,2020-11-10,1,8,2,30.75,0
11189,2019-09-28,3,10,10,15.66,0
36334,2020-09-17,3,7,3,19.72,0
62507,2020-09-21,3,4,3,8.21,0
21925,2019-07-05,3,3,1,7.01,0
23664,2023-05-14,3,7,6,20.63,0
75321,2020-07-30,3,9,5,7.71,0
17992,2023-10-27,3,1,4,49.93,0
77233,2020-09-17,2,4,8,6.32,0
41138,2021-02-05,2,3,10,16.99,0
38538,2023-10-14,1,1,6,3.2,0
34182,2020-01-20,3,9,1,11.14,0
51646,2021-10-08,2,1,1,17.81,1
58519,2022-05-09,2,6,4,3.58,0
98243,2022-04-01,3,6,1,42.97,0
37235,2022-11-21,1,7,7,18.47,1
17670,2019-04-29,2,4,13,47.41,0
66499,2023-04-17,2,1,1,47.27,0
25296,2021-02-24,3,9,11,18.06,0
4078,2023-01-20,1,3,8,34.86,0
99798,2019-05-29,3,4,2,31.16,0
58821,2023-06-16,1,3,9,11.96,0
78753,2020-07-03,1,7,10,5.68,0
33840,2019-08-06,3,9,9,4.26,0
88451,2021-12-07,2,2,4,28.21,0
26113,2021-04-13,3,3,4,35.55,0
56211,2022-10-29,1,3,9,3.46,0
25478,2023-07-02,1,9,4,24.48,0
34142,2019-07-07,3,7,3,6.36,0
69677,2020-02-28,3,4,3,4.67,0
62726,2020-11-03,2,4,8,38.4,0
86883,2019-06-19,1,6,1,36.13,0
74190,2019-11-30,1,8,4,37.6,0
38081,2022-04-04,3,9,13,22.45,0
76311,2019-07-04,1,5,2,12.85,0
94933,2019-10-30,2,5,7,43.52,1
78051,2019-09-04,1,4,11,4.29,0
28343,2023-05-25,2,3,9,32.33,1
77239,2019-05-21,2,5,2,36.92,0
31768,2020-06-29,3,9,13,14.39,0
81117,2020-10-11,2,7,3,9.77,0
56104,2020-06-07,3,2,5,13.46,0
24288,2022-12-24,1,8,13,23.86,0
23504,2020-11-06,3,3,12,28.67,0
68433,2022-06-12,3,9,4,29.42,0
54050,2021-12-13,3,9,2,39.85,0
20613,2021-06-06,2,2,6,35.74,0
51611,2020-08-13,2,3,4,35.87,0
86568,2021-04-16,1,2,6,14.88,0
97765,2020-02-19,3,1,4,46.57,0
14089,2019-09-01,1,3,4,33.12,0
29527,2019-06-12,2,3,8,29.04,0
23062,2023-10-06,3,5,1,35.08,0
61577,2019-01-07,3,4,10,23.14,1
18260,2022-10-06,2,2,1,32.53,0
49344,2019-05-20,3,1,5,21.05,0
8547,2022-06-21,1,7,11,26.17,0
84608,2019-12-20,1,7,3,46.53,0
63296,2019-03-14,1,7,10,41.34,0
96853,2022-04-20,1,7,3,4.75,0
97350,2022-10-08,3,1,1,40.8,0
37456,2020-02-24,1,6,11,32.03,0
40769,2022-02-09,3,10,6,35.46,0
55717,2023-07-30,3,5,1,35.23,0
30954,2022-10-03,3,8,1,36.7,0
34725,2019-08-09,1,5,6,8.61,0
71333,2021-09-18,1,2,1,49.33,1
91503,2021-08-25,3,2,11,11.96,0
49220,2023-09-08,3,4,1,22.13,0
57813,2022-04-29,3,4,4,10.92,0
94214,2022-08-09,3,10,2,25.15,0
10107,2020-12-11,3,10,12,8.67,0
76735,2022-08-08,2,10,13,8.92,0
9263,2022-06-03,2,7,8,33.45,0
86993,2022-10-11,2,2,11,41.42,1
21356,2022-04-05,2,10,6,30.66,0
40694,2021-08-18,2,2,6,4.02,1
72238,2021-01-28,1,3,9,35.76,0
68066,2020-06-04,3,4,6,31.51,0
567,2023-04-01,2,5,12,28.5,0
65358,2021-04-16,3,4,5,2.9,0
40013,2023-03-28,3,1,11,39.12,1
53430,2021-09-13,3,5,7,21.25,1
77479,2023-02-21,1,7,9,36.21,0
57494,2020-08-06,3,7,12,18.66,0
62090,2022-11-06,3,1,12,42.66,0
47182,2021-09-02,2,3,10,14.84,0
18864,2021-12-18,1,10,2,8.32,0
16851,2020-12-01,1,5,6,30.15,0
75638,2021-08-27,3,7,3,2.92,0
56766,2022-05-18,1,1,9,3.36,1
17612,2022-09-21,2,6,8,42.74,0
74676,2020-10-15,2,1,11,28.86,0
78248,2022-10-17,2,4,11,14.91,0
16521,2023-10-14,3,7,11,3.11,0
23922,2022-09-11,2,9,6,36.73,0
53042,2021-03-17,1,8,4,42.76,0
83560,2021-10-10,1,3,5,14.47,0
64102,2020-08-03,2,3,6,24.46,0
14997,2021-01-13,3,9,8,16.08,0
98374,2019-11-13,2,1,5,12.45,0
9250,2023-11-06,3,9,5,7.76,1
91445,2023-05-10,2,9,2,16.33,0
39408,2021-09-19,1,9,5,5.08,0
81715,2020-08-13,3,4,10,36.46,0
21880,2022-08-24,3,5,5,35.71,1
87648,2019-12-04,2,10,12,31.22,0
28338,2019-06-21,2,9,8,9.41,0
9638,2022-12-15,1,6,5,3.69,0
10729,2019-01-14,1,4,6,8.92,1
67130,2023-04-26,2,1,3,16.27,1
58538,2020-09-05,2,5,12,39.02,0
1146,2021-11-23,1,7,3,25.74,1
63961,2021-10-26,3,4,12,44.31,0
27618,2023-12-16,1,4,12,33.68,0
27900,2019-02-17,2,5,3,28.31,0
67422,2023-03-31,3,10,6,31.85,0
38345,2021-06-19,3,9,9,32.95,1
2514,2021-02-23,3,2,10,36.9,0
31502,2023-12-10,1,10,1,26.7,0
32030,2023-10-05,3,3,9,46.72,0
32444,2019-08-24,2,2,1,19.97,0
76315,2023-02-08,1,5,3,8.63,0
20439,2019-04-03,3,10,10,5.05,0
62424,2020-07-07,3,2,7,11.1,0
38967,2022-07-20,2,7,3,36.19,0
8214,2023-03-27,3,1,2,25.2,0
74539,2022-09-26,3,7,13,6.04,0
16745,2023-01-15,3,2,5,42.55,1
16433,2019-02-06,1,9,9,49.53,0
66370,2022-10-08,3,6,12,6.73,0
26934,2021-06-24,2,8,7,48.57,0
70864,2022-03-29,2,10,11,40.85,1
36239,2023-02-02,1,10,9,2.52,1
85291,2021-05-17,2,5,3,34.37,1
16446,2022-12-31,1,5,2,39.53,0
73983,2019-03-02,3,2,4,14.96,0
94097,2020-03-24,3,8,3,48.75,0
62198,2021-10-13,3,1,3,25.82,0
51215,2020-01-23,1,3,13,3.33,0
5139,2022-02-24,2,7,13,45.66,0
37285,2019-05-26,1,7,5,21.07,0
20654,2020-10-10,2,6,2,7.29,0
37985,2020-02-16,1,10,9,43.55,0
31774,2022-07-31,2,7,6,29.09,0
36682,2020-06-06,3,2,2,12.43,0
56917,2023-01-28,1,5,6,41.5,1
54348,2020-02-09,3,9,6,44.55,0
90519,2020-03-02,1,4,3,49.88,0
9431,2019-04-20,2,6,2,2.43,0
57053,2021-06-14,3,1,12,12.89,0
19983,2019-04-12,3,4,13,21.7,0
99421,2021-10-17,3,4,12,6.39,0
60511,2020-05-24,1,1,10,6.23,0
50065,2023-09-18,2,1,7,49.28,0
44515,2022-03-04,3,8,13,46.86,0
77823,2020-09-27,2,4,3,22.91,0
20022,2019-10-01,2,1,8,34.93,0
68943,2019-05-19,1,4,6,3.7,0
7525,2022-04-08,1,2,11,47.06,0
60038,2020-11-20,2,5,1,27.54,1
8031,2021-02-17,1,9,7,35.53,0
98345,2019-05-12,3,10,11,49.81,0
63413,2021-01-20,2,7,4,46.4,1
9716,2023-02-02,3,4,11,14.8,0
2371,2023-10-11,1,2,1,44.54,0
79455,2019-10-15,1,6,2,22.93,0
5409,2020-10-16,2,10,6,18.44,0
5938,2021-12-30,2,8,10,26.6,1
78038,2022-03-19,3,9,12,4.8,0
69252,2019-04-03,2,2,7,20.43,0
62446,2021-04-10,3,9,11,11.89,1
18338,2023-11-07,2,3,9,37.25,0
44910,2021-09-29,1,3,7,18.17,0
68121,2020-08-27,2,2,2,3.14,0
30868,2023-05-30,3,8,7,4.97,0
71090,2022-06-03,1,9,7,5.41,0
63048,2020-11-26,1,2,2,25.11,0
63112,2021-03-04,2,4,11,11.79,1
34420,2023-08-17,2,8,5,10.14,1
67028,2020-09-28,3,5,13,49.21,0
64266,2022-03-09,1,9,9,40.08,0
21032,2019-02-05,1,9,11,23.92,0
83950,2021-09-11,2,2,3,31.42,0
46710,2019-12-31,1,8,11,43.23,0
32044,2023-05-20,1,2,2,2.82,0
76468,2023-06-20,1,4,11,39.23,0
8475,2023-02-24,2,2,1,18.97,0
60879,2019-06-29,3,7,12,5.9,0
38940,2023-10-11,1,2,4,24.75,0
65371,2022-02-08,1,5,4,12.55,0
93280,2019-07-04,1,10,12,25.28,1
29325,2020-08-17,2,10,11,15.32,0
91778,2019-09-06,1,1,7,14.14,0
23850,2021-05-02,2,4,7,21.97,0
89242,2020-03-13,3,7,7,16.98,0
49486,2019-07-04,3,4,5,25.74,0
20753,2021-03-05,1,8,1,2.36,1
82686,2020-05-14,1,10,1,47.99,0
67070,2023-07-10,3,7,9,49.16,0
38263,2019-03-22,2,6,4,4.25,1
96349,2022-06-09,2,5,6,3.87,1
32170,2019-03-02,3,5,10,18.02,0
68048,2019-07-10,2,9,13,4.47,0
19095,2021-02-19,1,3,12,40.79,0
89391,2023-07-27,3,10,9,38.83,0
34208,2019-05-06,2,8,9,37.43,0
52555,2020-04-04,3,8,9,2.79,0
10233,2021-07-04,1,3,10,36.03,0
67992,2020-12-30,1,3,13,18.36,0
66833,2019-09-18,1,8,5,44.38,0
67378,2020-05-24,1,9,13,48.23,0
71224,2023-01-21,2,2,5,28.65,0
98654,2022-01-19,1,10,13,15.27,0
71023,2023-04-04,3,1,13,26.89,0
99257,2019-11-06,1,6,11,18.23,0
26137,2021-03-27,1,3,8,29.63,0
18798,2019-09-02,3,1,10,33.4,1
45657,2022-09-07,1,6,5,9.97,0
83516,2019-12-10,3,4,2,3.39,0
75418,2020-06-29,2,6,11,20.64,1
35448,2022-08-18,2,9,6,6.98,1
58315,2023-11-04,2,7,11,29.81,0
17283,2020-03-08,2,7,4,10.49,0
97880,2019-07-03,1,5,12,9.85,0
33207,2021-11-17,1,10,10,36.28,0
4315,2020-05-24,3,6,8,5.84,0
1874,2022-05-09,2,3,3,11.69,0
24869,2022-10-11,3,7,9,19.67,0
72692,2019-08-25,1,1,12,44.9,0
1159,2022-12-19,1,1,1,8.78,0
55526,2021-11-03,2,6,9,8.5,0
17882,2023-05-04,2,4,5,37.07,1
6427,2021-03-22,2,7,4,43.91,0
6651,2022-09-16,1,1,12,39.33,1
14212,2019-09-20,3,5,4,32.01,0
86969,2020-04-10,3,4,5,41.16,0
9084,2021-12-30,3,10,13,19.17,0
10090,2021-01-18,3,5,1,3.65,0
60147,2023-10-19,2,7,11,40.39,0
98781,2022-06-02,2,9,12,47.39,0
21315,2021-03-13,3,7,6,15.08,0
51296,2023-09-04,1,4,6,35.84,0
80506,2019-05-01,3,3,13,18.28,0
75741,2023-08-07,1,8,5,6.38,1
