Date,Campaign_ID,Spend,Impressions,Clicks,Leads
2019-02-07,27,873.12,16347,1365,52
2021-02-12,5,252.58,30296,1047,1
2021-08-29,24,872.98,20017,1592,28
2019-04-10,26,620.09,28884,210,64
2019-08-02,21,1919.94,27685,1866,43
2019-05-08,22,1047.16,33432,312,67
2022-01-09,5,1703.67,23151,1752,82
2021-07-19,25,1405.9,45180,718,46
2023-07-31,25,207.64,29989,1942,37
2019-11-25,18,1274.16,31599,1525,21
2023-11-06,1,1300.13,40861,659,10
2022-12-13,6,1928.32,39776,1530,6
2019-01-08,5,810.42,5109,1800,49
2021-12-13,15,1084.51,46568,116,36
2019-11-25,21,398.65,13298,1692,84
2023-11-12,23,420.73,24084,1906,24
2020-09-06,28,1520.18,29519,653,49
2020-11-04,17,1594.69,24218,508,70
2023-09-18,17,1558.05,45468,1688,47
2020-02-11,12,1513.19,48940,1587,9
2020-05-13,7,1920.1,23144,1825,35
2019-07-06,1,140.39,38053,1955,2
2020-05-19,11,974.08,9331,55,78
2020-05-05,1,1796.13,11924,723,28
2023-12-05,16,1295.13,5648,1702,98
2022-02-10,20,384.42,38544,479,89
2022-07-29,29,1982.16,48675,1429,66
2021-03-20,20,1767.73,18997,174,75
2022-06-19,18,1492.19,13634,956,24
2020-07-04,4,492.09,9655,1814,74
2019-06-28,19,932.52,20786,431,20
2021-10-09,4,839.8,38332,113,20
2021-07-23,13,1388.9,43900,1510,33
2020-01-03,25,388.6,16656,1596,76
2023-05-13,26,590.65,19675,1709,96
2019-12-03,15,1894.12,8870,1781,13
2019-02-17,11,1883.7,29800,1231,93
2022-10-13,11,729.99,37947,1470,46
2023-06-02,9,1495.72,39980,1361,97
2021-10-08,3,573.78,7540,464,21
2023-01-08,27,1316.34,37858,1878,38
2022-06-11,20,1707.56,13637,306,35
2023-01-22,17,897.49,43471,1692,65
2021-05-27,1,1861.7,3040,1827,41
2022-09-06,16,637.3,42624,184,1
2021-10-31,27,835.53,20893,978,11
2021-10-27,19,798.42,49309,174,29
2020-07-12,11,189.64,8219,320,32
2019-02-06,13,845.99,48555,285,62
2020-10-25,24,233.22,28444,1715,81
2020-11-06,10,1837.66,12810,1607,48
2019-03-30,23,1411.1,45389,934,84
2020-04-02,22,629.06,14604,1411,16
2019-06-25,22,872.17,7647,1680,93
2023-09-27,19,331.33,28623,1122,86
2021-07-20,5,1266.95,22747,1055,99
2021-10-17,11,1449.52,19074,673,20
2023-08-05,30,1107.15,3561,467,22
2023-04-24,5,762.56,16343,1983,27
2023-06-03,13,609.63,22162,1447,98
2019-10-11,21,1355.99,16393,1543,4
2019-03-02,10,1722.78,16857,759,28
2022-06-08,21,544.72,35480,1199,28
2019-01-05,7,1158.04,38348,845,57
2023-03-06,29,983.5,31439,1215,25
2019-05-20,13,612.56,28638,958,36
2023-07-11,24,606.75,32542,54,10
2023-09-02,8,907.94,37444,241,30
2023-02-16,14,1637.17,39455,428,78
2023-06-17,30,1476.25,25260,1452,93
2023-07-23,1,996.7,27032,1136,21
2020-12-17,12,1655.89,19442,1984,82
2023-01-11,15,1110.89,16195,378,28
2022-05-27,5,1941.89,38622,1967,12
2022-03-05,11,502.82,31810,366,82
2023-01-11,10,363.08,19627,231,82
2022-04-09,19,1794.28,34410,1466,25
2021-05-28,5,669.23,47406,1097,62
2023-12-08,5,1750.15,3894,670,82
2023-05-22,22,1650.16,35697,974,85
2019-06-02,10,1777.14,29243,1782,88
2020-08-10,16,1245.74,42616,1120,26
2023-12-12,12,270.44,43077,441,86
2020-10-14,29,960.37,1539,1574,19
2020-07-14,9,1716.3,31977,663,77
2022-07-15,8,760.13,10398,931,51
2021-06-01,25,891.19,17439,1024,44
2020-12-23,15,829.04,14740,1084,97
2021-12-08,11,1834.39,16723,1822,78
2019-03-12,26,1088.65,32129,1256,54
2019-06-09,16,615.27,18171,986,7
2022-09-13,30,1218.7,36130,770,88
2023-07-18,13,1698.38,3202,1636,99
2023-05-15,10,1527.32,44738,316,71
2020-02-27,22,518.89,27817,1494,82
2021-01-13,24,1389.5,14444,66,53
2019-11-17,14,1005.41,23028,1777,91
2023-03-27,23,269.57,34522,368,30
2020-11-21,23,1999.74,20503,1335,34
2021-10-16,6,158.65,44093,1191,57
2021-01-15,4,907.87,33207,605,89
2023-08-27,14,363.93,19371,1825,62
2022-11-08,12,531.06,47904,1639,91
2021-09-03,12,706.11,28204,726,92
2020-06-10,19,1020.48,34656,1940,30
2023-05-23,23,1421.87,5118,1998,43
2021-03-15,13,1739.03,29154,1154,78
2019-10-18,20,1211.77,27313,1278,73
2020-10-28,7,1879.95,9807,1705,88
2020-05-04,29,1331.74,30068,646,57
2023-12-12,6,1030.64,27378,1538,14
2023-08-02,4,1302.71,25154,1635,25
2019-03-09,10,1816.03,31752,1923,94
2019-01-24,23,658.22,35869,929,89
2022-04-02,22,1908.82,42681,1949,66
2020-08-01,2,242.6,9898,473,36
2021-12-21,13,419.78,20250,1969,67
2019-02-25,27,383.77,16398,1273,81
2021-04-18,3,1920.16,46751,1742,46
2021-09-30,9,330.46,48755,378,61
2023-04-26,21,843.94,5867,772,92
2023-03-29,15,1223.43,30846,151,18
2020-06-02,19,1270.55,45236,221,27
2019-08-19,3,189.71,1183,78,48
2021-11-08,24,421.55,24173,412,44
2023-09-09,9,1076.96,4956,1774,28
2020-12-20,5,1345.13,27878,707,18
2022-06-30,10,351.84,36828,178,44
2023-08-04,15,1748.14,41143,1878,2
2022-03-10,22,1800.92,41777,784,34
2021-12-06,5,1245.8,38135,232,22
2019-11-03,2,373.16,28590,239,50
2020-06-16,15,379.59,41763,508,9
2021-07-10,10,1673.59,1588,1558,28
2023-05-28,27,941.69,48034,722,50
2023-10-22,5,900.5,47232,1499,83
2023-12-27,4,1121.6,27999,394,54
2020-04-05,21,253.72,5348,65,93
2023-02-17,3,1712.17,22435,1383,40
2023-03-24,2,821.21,23162,1081,1
2022-08-10,21,247.71,45368,1716,90
2022-05-17,15,1464.57,14130,1499,98
2021-08-27,8,1567.72,15112,1751,83
2019-01-30,10,1106.07,25029,1413,34
2020-01-28,18,1238.25,23802,1169,86
2021-08-08,29,907.9,20706,1732,25
2021-07-25,10,1490.06,38762,675,75
2020-05-05,7,550.78,8381,1924,68
2020-06-28,24,1055.99,39694,1945,64
2019-05-16,5,265.02,36438,835,59
2021-06-28,18,804.76,33998,1155,56
2023-11-03,25,1104.88,12740,1145,93
2021-10-04,13,1751.67,20977,1472,96
2022-03-06,21,1348.25,48825,823,4
2023-07-15,10,953.01,14282,1133,9
2020-12-20,10,1091.52,37232,1292,5
2020-10-12,14,1093.78,8960,1577,16
2023-02-03,6,1947.68,47775,386,16
2020-03-29,8,124.25,1175,1730,66
2021-09-25,20,1273.35,47669,1258,2
2019-02-03,2,1514.77,6227,140,32
2022-12-05,23,195.58,12273,1234,13
2023-01-05,17,1554.02,9242,1698,93
2019-01-25,3,998.96,34542,1678,95
2020-09-15,19,969.92,9731,1192,64
2022-08-09,19,408.2,1164,1025,30
2022-12-31,22,1645.57,18666,1909,36
2020-02-15,4,1586.9,40176,915,89
2019-05-23,21,352.11,6438,1582,98
2022-08-30,24,1739.46,41800,383,70
2019-07-06,20,1035.05,20914,1010,33
2019-07-10,22,1174.99,47207,53,55
2020-10-07,7,1735.47,12593,712,11
2020-07-01,4,137.95,13743,794,83
2021-09-22,7,260.28,32273,775,53
2023-02-03,8,1571.42,15484,1611,58
2021-11-24,17,1886.99,39206,1541,68
2022-04-01,3,1096.2,49773,1886,54
2020-06-28,30,105.53,49809,920,18
2021-04-16,2,1775.26,4193,310,20
2021-08-06,22,1882.32,46754,1756,24
2022-08-18,5,1936.52,45322,266,75
2019-08-15,29,847.47,39098,190,64
2023-04-24,25,377.11,30562,813,47
2022-10-24,29,1652.52,34720,1283,77
2019-07-04,18,735.09,8854,1322,79
2021-12-21,16,211.84,31917,1400,33
2019-07-05,8,1608.31,6525,828,94
2023-07-02,23,859.78,41624,439,85
2022-07-17,23,307.35,23322,837,51
2022-05-29,5,253.06,1056,683,13
2020-06-08,19,319.74,29191,1024,63
2019-04-04,14,1343.89,38474,612,20
2019-04-25,1,1217.32,5565,1070,87
2021-02-06,12,1352.81,2687,782,24
2021-09-22,21,103.21,4918,462,84
2022-02-24,13,1184.67,1255,634,48
2021-07-09,2,1883.73,27153,564,16
2022-02-16,27,1849.11,34024,1560,49
2023-10-31,18,1350.81,3071,983,6
2020-11-24,23,459.17,32427,1221,13
2019-10-01,8,755.18,38258,1500,47
2023-08-05,20,974.15,44287,165,25
2022-06-02,30,1510.38,44369,723,9
2022-05-18,15,1460.36,15987,121,66
2020-12-12,18,1255.95,36882,1183,95
2022-10-31,18,307.17,9943,1674,95
2019-11-19,29,363.25,13199,124,4
2022-02-25,5,1138.48,49141,220,32
2022-02-03,6,971.25,33428,1049,5
2020-06-07,5,1832.12,1906,579,2
2023-10-31,16,521.11,42446,722,46
2020-02-19,2,1086.61,15859,564,39
2021-11-25,11,1119.69,48951,1964,18
2022-12-23,24,198.07,20649,413,86
2023-04-11,12,1162.1,24679,1209,32
2019-07-31,6,915.93,26757,949,30
2019-08-01,10,1966.18,27448,658,39
2023-05-11,7,1623.49,43752,899,80
2022-04-19,29,547.76,16532,1837,64
2020-05-19,13,1606.19,32130,957,17
2021-03-16,25,232.01,35962,799,28
2020-11-23,2,916.65,38724,296,66
2019-06-14,19,192.26,33367,1945,63
2021-12-15,24,1139.75,41744,1763,71
2022-09-04,24,556.32,14898,649,48
2022-10-04,16,239.7,28514,247,67
2020-04-24,27,895.0,39415,1680,55
2023-10-06,5,1635.37,33860,1607,59
2021-06-05,11,492.38,24516,767,84
2021-10-03,4,699.16,8441,127,30
2020-10-09,19,841.09,13945,1507,95
2021-01-31,5,1517.07,7716,828,90
2019-09-06,15,1944.42,17277,1778,56
2019-08-31,12,1118.39,31018,908,5
2020-08-28,9,1565.06,27560,1639,61
2021-08-16,9,931.73,8384,1698,99
2019-09-13,15,1520.72,17912,1127,68
2020-07-11,24,1501.03,40154,1276,76
2021-10-30,5,730.32,47280,994,84
2023-09-20,16,934.93,40375,1513,50
2021-07-12,15,845.34,15453,1144,69
2019-05-16,26,1170.5,22656,741,38
2020-03-12,8,1215.38,44506,1669,43
2022-05-29,21,647.04,4905,1373,82
2023-01-26,22,518.42,18104,1855,8
2021-03-02,18,1588.63,1125,658,0
2020-06-13,11,408.99,22194,76,80
2022-09-04,15,1129.78,45103,462,24
2020-10-18,12,663.8,40738,154,8
2022-03-05,20,1131.7,7484,661,70
2023-11-18,10,1442.48,39420,190,6
2019-09-26,23,1345.26,19854,1326,30
2022-03-28,26,482.23,44777,1799,47
2020-01-05,27,895.45,36107,1743,69
2021-09-29,3,887.4,19686,870,82
2022-07-26,19,1574.02,35673,412,56
2021-12-29,5,1836.27,6497,745,28
2022-10-19,7,725.24,27626,303,34
2019-02-18,28,764.47,29977,1071,17
2023-01-03,18,520.15,31346,1013,25
2021-05-04,2,1988.35,33024,900,42
2022-11-08,3,959.56,11681,944,77
2019-08-24,8,961.14,24681,1490,46
2021-12-02,11,301.24,29398,1936,11
2020-03-01,30,1000.69,26022,803,71
2019-07-11,8,137.78,8836,1903,57
2019-12-22,5,402.04,5297,369,79
2023-05-12,18,1766.89,46949,333,49
2022-05-12,4,498.3,2119,1895,78
2019-01-15,21,275.95,7585,52,68
2023-04-16,22,1823.42,1363,1852,87
2022-09-01,29,1010.95,1246,357,79
2021-10-04,23,1390.54,38549,541,0
2020-11-30,2,1176.87,18503,1798,48
2022-12-02,27,1712.44,41852,371,45
2023-04-10,9,135.0,8265,1587,61
2021-11-19,18,1679.83,39564,714,95
2020-03-16,2,1015.22,1208,1136,72
2021-05-27,24,1814.43,43650,182,72
2021-09-29,12,870.69,4654,561,9
2023-12-19,3,560.98,12226,320,64
2022-04-27,26,224.57,42513,1377,6
2022-05-10,21,490.63,23285,217,75
2023-02-24,20,622.4,48156,589,60
2022-05-07,25,859.04,48879,1079,38
2019-10-13,12,187.23,4425,187,9
2019-11-28,1,678.5,9244,881,18
2022-08-16,16,1289.18,41239,1919,6
2021-07-28,15,336.42,8359,208,48
2023-05-08,17,422.19,9224,432,89
2023-08-18,26,1841.37,12143,1400,65
2019-03-08,27,108.33,28139,1213,81
2023-08-03,1,811.38,13653,818,98
2022-11-06,19,140.42,34268,1500,27
2021-07-22,26,896.94,24719,583,82
2020-07-09,5,1031.3,32116,1426,56
2019-11-07,17,172.59,11320,632,16
2019-01-06,1,305.83,20157,1577,62
2023-04-04,28,374.78,11773,828,35
2020-12-14,14,1562.48,9858,460,16
2020-10-04,27,952.61,29087,1195,29
2019-11-10,28,182.19,23355,762,79
2020-08-20,13,664.57,19213,1436,8
2020-06-25,29,1432.25,43010,935,63
2021-05-01,26,1173.56,43330,1614,61
2021-10-07,17,814.65,7760,1322,62
2023-01-17,20,1810.16,47129,742,70
2022-01-12,2,1842.97,35518,119,90
2021-10-08,21,290.37,1580,1025,70
2020-12-14,26,1289.15,6840,1660,8
2023-12-09,30,1303.61,10494,365,50
2019-06-06,9,1510.36,11958,1593,86
2020-02-13,7,589.75,29906,1159,30
2020-11-23,17,448.61,44273,1622,33
2019-04-05,29,808.17,7863,1823,70
2023-07-07,10,1638.8,22962,69,91
2021-11-06,12,1645.95,8228,763,34
2023-06-25,22,460.91,39030,1179,85
2022-07-28,29,1987.37,37516,1979,91
2020-12-06,2,1021.1,30684,160,48
2021-08-03,14,1209.11,41088,1295,48
2022-12-26,27,384.31,14074,328,65
2023-12-02,22,972.18,37948,1150,46
2022-12-19,23,1674.09,26609,1045,37
2020-12-25,25,1134.56,49007,488,50
2020-11-18,20,1234.36,34467,1318,97
2020-07-27,16,1140.57,21961,1853,65
2023-07-28,18,224.31,15997,1733,94
2022-01-19,8,922.31,18302,497,29
2019-05-21,3,691.22,49340,1297,80
2022-12-31,18,1166.3,5360,1296,14
2021-04-16,12,1593.83,15126,210,22
2021-04-09,15,292.49,44800,1681,51
2020-07-26,8,1677.73,20359,796,98
2022-01-31,20,1131.48,36136,1208,5
2022-02-10,20,253.04,34126,1791,61
2023-11-02,14,967.57,25630,1235,20
2023-12-19,17,1675.41,45946,371,90
2019-08-31,19,1820.36,27721,689,20
2019-12-07,18,1011.96,35548,1678,75
2020-08-20,22,1348.13,20343,60,98
2022-12-30,3,1675.41,36798,534,37
2022-03-25,16,1044.0,48773,1851,91
2022-05-23,8,1866.88,29003,1696,50
2020-09-01,19,1643.7,40424,466,61
2019-08-23,2,800.91,33830,633,77
2020-10-31,1,437.14,4349,612,27
2023-10-28,11,1772.23,23455,1956,78
2019-01-10,7,1238.0,29381,329,0
2022-03-23,7,551.23,14764,1906,79
2022-09-30,18,330.38,5797,245,49
2022-02-24,28,910.26,12386,1091,22
2021-12-13,17,1955.49,42857,575,87
2020-05-03,10,1736.82,16346,1027,46
2022-07-15,8,1188.02,17613,1064,32
2021-07-14,24,941.39,41527,707,23
2023-04-23,8,441.16,28348,1999,28
2019-08-13,8,1314.38,41478,1005,5
2022-11-18,4,1482.54,37679,1935,53
2022-07-10,22,1653.01,33066,1241,10
2020-07-28,7,1575.77,16062,979,98
2023-07-26,16,1625.58,36251,55,80
2019-06-09,10,1866.82,38075,319,6
2020-11-15,23,809.57,11260,663,24
2021-04-05,26,149.49,24281,1355,45
2022-01-10,21,1292.15,28808,1740,42
2019-07-26,23,1562.43,31209,1293,67
2021-10-19,3,681.17,30386,696,71
2022-08-30,11,1469.53,41455,926,43
2023-01-30,6,265.33,46393,1381,51
2021-02-12,21,1467.72,9440,1854,78
2021-12-19,18,506.65,16758,1474,13
2019-07-27,29,1418.21,4739,1999,92
2022-07-25,9,1011.84,4802,737,97
2022-04-03,28,827.49,9586,612,19
2023-12-07,30,830.41,19043,1255,9
2023-11-22,28,769.69,10475,1684,44
2022-05-14,12,426.57,24174,1309,16
2022-03-04,11,859.95,15999,1319,95
2021-06-09,29,423.74,13488,943,18
2019-07-02,5,1458.93,36539,1942,99
2022-11-22,22,1501.18,10879,1023,92
2023-06-11,24,837.6,18843,1485,69
2023-03-29,4,658.44,15516,1297,38
2023-10-24,1,953.06,37854,397,73
2019-02-05,19,1874.66,33626,1005,69
2020-01-22,30,1770.83,7226,228,0
2021-05-18,3,201.81,46319,808,63
2020-10-29,23,1084.83,20318,1326,64
2021-12-18,14,1645.49,39402,1766,64
2023-01-08,21,630.78,8731,704,21
2021-05-15,9,1190.33,25926,1415,66
2019-10-18,18,900.22,27140,508,47
2019-07-11,12,361.55,21221,703,26
2021-11-22,7,1603.36,41198,1876,58
2020-09-02,9,213.54,6678,1979,77
2021-07-14,29,1767.35,4204,391,2
2022-08-04,8,1291.39,11952,1162,38
2019-10-17,2,920.66,23848,1650,7
2019-06-07,20,1747.65,3390,887,55
2020-08-30,24,1686.74,20215,815,54
2023-01-05,27,1004.26,14171,483,1
2023-05-21,16,1111.2,2256,412,66
2019-08-29,17,1022.39,35631,1276,55
2023-11-10,18,1333.99,35816,1580,22
2021-06-11,6,1041.91,9108,1406,37
2021-02-16,23,587.05,34966,1883,73
2022-02-01,22,1918.53,36226,967,58
2022-03-15,15,751.53,48077,875,60
2021-03-17,23,1932.71,1180,1423,71
2022-11-11,29,867.47,22132,344,74
2023-12-15,19,442.36,31438,1229,74
2021-03-01,1,345.28,37323,1171,67
2022-10-10,15,890.05,9051,171,90
2021-11-04,1,1042.35,47578,141,18
2021-08-20,3,680.2,4310,1393,82
2023-06-21,20,1410.2,11038,1900,17
2020-06-11,13,1736.81,25240,1518,70
2022-01-19,6,265.28,35880,870,87
2022-12-31,9,1742.34,42919,103,23
2022-05-29,10,1365.38,24265,1331,83
2021-11-11,21,1237.67,30471,1729,24
2021-09-19,19,1764.58,28787,564,60
2022-09-10,17,722.74,3412,1774,14
2023-07-23,9,459.44,46009,1302,80
2023-05-15,14,188.1,20980,1157,42
2022-11-26,18,1902.67,16655,257,42
2021-12-27,12,290.07,27208,851,73
2020-12-20,18,1783.45,10647,1967,32
2023-03-10,1,1717.94,43328,1530,34
2023-06-15,27,376.56,32089,1046,48
2021-08-20,9,240.14,35379,1860,82
2023-06-10,2,1403.66,32893,493,74
2019-02-28,21,1027.4,31956,1272,2
2023-05-26,18,1371.7,1994,617,53
2020-03-27,10,910.3,19936,1193,6
2022-06-06,24,410.28,33428,552,68
2021-03-22,17,144.22,2851,194,9
2022-08-03,25,1279.15,31071,1473,42
2021-01-26,13,444.07,43849,945,10
2020-04-27,22,783.16,8001,705,76
2020-07-24,2,1678.12,17621,1243,73
2023-12-26,16,680.7,9161,1839,72
2019-04-07,16,533.22,45901,365,73
2023-06-17,23,1403.71,22921,1838,70
2021-01-01,6,1131.66,36357,488,52
2019-03-28,22,626.58,26848,1513,60
2021-07-02,30,591.66,3160,497,49
2019-11-25,1,1585.28,38922,422,15
2019-09-03,19,1529.05,11645,108,76
2022-12-25,21,1367.16,7286,1269,72
2021-03-03,21,1498.85,18553,431,28
2021-03-08,8,365.77,40507,201,63
2019-03-13,25,1532.89,37638,1545,63
2023-03-08,6,1952.38,13687,1843,13
2020-02-27,15,328.29,43953,548,69
2023-06-25,17,369.56,42156,1696,35
2020-12-20,17,1285.3,30211,1777,73
2023-09-26,11,1940.9,13224,295,17
2019-02-02,14,1363.94,6941,1551,76
2019-05-25,19,1024.82,38020,1371,67
2020-11-16,7,1057.26,24948,384,84
2020-08-09,8,211.86,40882,1849,48
2022-08-14,28,955.91,45117,321,33
2021-07-03,6,1077.78,44227,1253,53
2020-06-24,24,1023.24,44206,242,74
2020-10-20,2,1686.9,30765,1570,3
2021-08-08,21,1847.81,23585,1280,69
2022-04-25,8,600.21,39011,670,5
2023-01-16,17,1371.43,9936,1008,78
2023-07-09,29,1726.65,12796,1273,20
2020-09-29,13,1062.96,14024,398,73
2021-05-19,24,1505.08,21072,1703,23
2021-04-11,21,324.69,17077,887,52
2023-07-11,7,1587.58,48516,1279,62
2019-11-26,21,1013.87,35592,525,19
2021-06-28,1,1126.54,40736,1832,75
2023-08-06,23,1078.51,27704,1450,51
2022-03-12,3,1709.46,47017,1837,69
2023-09-21,2,1217.08,12786,858,81
2023-03-14,10,1213.49,36099,1685,99
2020-02-29,6,1279.25,11359,1504,62
2021-11-09,2,468.63,12893,260,41
2019-12-14,9,841.39,28181,1897,20
2019-07-14,20,1205.7,45994,636,10
2020-04-22,22,470.19,6624,289,42
2023-03-19,26,1968.96,34166,1233,38
2019-08-02,5,956.63,15833,575,23
2023-07-25,8,130.34,34836,62,68
2020-01-06,8,643.14,38903,1711,95
2022-08-15,24,1980.54,28428,1937,24
2020-04-11,11,398.31,7014,303,28
2019-05-30,2,700.64,2954,535,88
2020-09-30,3,777.03,14853,1190,94
2023-09-29,24,944.67,30528,674,70
2021-02-04,12,726.34,3074,1555,52
2020-08-01,17,1039.62,9830,1923,33
2021-03-16,24,1848.56,37063,443,31
2021-09-21,6,204.69,17690,131,48
2023-03-02,5,167.51,4518,1451,61
2023-09-19,27,1634.02,7989,439,63
2022-03-24,6,1836.68,35192,1512,91
2022-07-05,28,1727.69,38892,495,50
2020-01-27,19,186.38,19086,658,62
2020-04-12,20,755.95,17658,923,99
2021-12-19,6,1752.67,16124,579,67
2019-04-03,22,1844.21,25361,1191,15
2022-05-11,14,486.07,32458,1642,74
2019-10-20,18,151.4,13270,64,26
2019-03-06,18,1640.61,9928,1522,90
2020-04-07,17,1529.95,26903,284,0
2022-06-29,7,1010.31,15127,199,48
2020-03-28,18,1150.4,49890,1461,77
2021-02-13,16,1074.63,21247,1062,58
2019-02-11,17,1781.37,5716,1772,0
2023-06-01,30,1826.36,17094,715,96
2020-02-12,22,425.16,23522,1787,34
2019-03-29,1,298.53,19693,1753,97
2019-11-15,16,687.96,30672,1944,1
2021-01-02,19,1021.28,31154,329,56
2020-08-12,2,1600.97,41333,360,70
2020-08-23,1,835.09,11367,1221,10
2021-12-22,4,1230.27,47011,1925,33
2020-01-11,16,401.09,35213,686,32
2020-10-24,18,906.33,41009,1250,62
2023-08-30,1,1288.51,38862,1496,92
2020-03-19,30,897.13,46552,1264,57
2023-08-08,22,465.91,3244,1228,46
2019-07-15,30,678.36,19728,1042,13
2023-04-01,27,170.29,48744,1968,18
2022-01-04,20,1282.26,15187,1858,21
2022-10-20,28,1716.36,25826,98,62
2020-06-26,27,1851.85,20822,1285,27
2021-02-10,11,466.95,13206,1847,32
2022-05-27,25,1286.4,4344,1875,40
2022-06-13,20,148.11,13233,138,24
2023-01-04,9,1463.37,13488,1088,40
2020-09-01,2,966.81,10558,522,33
2019-04-05,9,1116.58,9407,1403,12
2019-07-30,22,508.92,1524,948,9
2019-10-05,12,1455.91,36357,1568,97
2020-04-07,13,1382.27,49254,996,59
2023-09-10,6,1060.24,49977,123,1
2023-11-06,8,1342.52,33471,790,17
2019-02-03,18,902.81,3615,382,6
2023-10-14,3,1218.15,39907,1590,65
2020-07-24,3,156.01,46279,726,12
2019-11-11,30,728.93,31918,1469,81
2020-07-04,14,1403.07,39326,705,71
2023-08-28,17,1935.57,38166,474,14
2022-04-02,3,1829.04,19871,984,13
2020-03-01,23,1272.91,23338,1958,74
2022-01-06,14,1972.21,27707,556,44
2020-09-20,23,763.43,8330,1609,55
2021-07-31,11,1177.92,23162,589,54
2022-07-23,30,1670.01,28981,810,6
2019-06-17,10,1250.6,19149,181,49
2023-12-15,21,937.18,14159,1172,15
2020-06-02,23,570.06,19612,1908,96
2021-04-03,21,994.75,5246,1322,88
2021-10-24,26,1119.39,13758,248,69
2022-07-28,18,1180.46,16730,1578,49
2019-07-11,15,1389.59,20184,635,3
2021-03-12,7,729.25,14917,583,57
2023-12-25,9,1073.07,23274,1942,65
2022-09-29,10,1409.81,15349,406,35
2019-10-29,18,166.7,24708,1989,16
2019-01-21,23,128.73,31446,623,50
2019-10-28,16,633.98,24745,1817,19
2019-03-11,1,1747.21,33027,1822,86
2023-10-05,27,1149.08,3250,92,32
2021-07-08,30,1502.06,42657,1958,59
2021-03-07,12,736.85,23765,1527,75
2023-10-09,5,1571.94,29926,575,8
2020-06-02,10,1513.05,29473,1247,54
2022-12-10,11,1559.02,19468,382,4
2022-10-27,14,1027.47,20363,1624,20
2021-05-04,18,1442.71,20958,1260,31
2023-02-06,29,654.38,49571,1261,85
2023-04-10,18,1833.18,14588,1913,74
2022-09-27,1,1187.88,33224,867,8
2021-10-13,30,664.29,36572,912,15
2022-12-04,11,1912.5,40054,1761,13
2020-11-29,19,1870.65,36898,1893,36
2020-03-26,21,1194.74,9377,1783,13
2022-03-21,10,1253.9,10972,1982,60
2023-10-04,10,1462.91,47874,171,2
2021-03-15,18,739.86,10924,1243,53
2020-12-08,13,1051.28,13827,1056,81
2020-08-12,2,587.99,1387,433,65
2019-04-26,11,651.75,46710,270,10
2022-07-10,20,1999.53,8202,280,69
2022-03-12,16,469.21,48818,1698,53
2020-07-28,13,794.57,9748,521,47
2020-10-21,7,1427.36,8464,567,82
2022-08-31,12,1592.28,43523,102,7
2020-04-18,19,1077.99,30550,1497,91
2019-11-10,15,922.82,11456,53,46
2020-07-15,20,705.67,13772,1011,88
2019-07-29,15,1676.62,37136,1948,60
2020-05-10,16,572.37,4186,946,46
2019-05-27,1,1828.27,10351,1422,67
2021-03-15,5,1569.41,11236,255,67
2022-02-12,18,1358.52,19966,1299,76
2023-05-19,27,322.19,24078,1788,54
2020-08-15,13,1088.05,36402,1396,4
2022-05-10,23,408.64,11667,989,99
2021-05-24,29,1408.94,12204,1405,33
2023-01-09,11,1213.49,40283,820,53
2022-06-29,20,1610.1,9539,433,79
2022-02-28,22,851.25,14597,511,25
2023-06-25,19,592.63,15200,1242,9
2021-03-06,8,1188.04,14708,1454,94
2019-03-28,3,1513.47,45616,519,23
2023-01-28,11,1137.98,5104,1246,48
2021-04-22,14,1316.88,44084,550,73
2020-09-08,20,327.96,28213,170,63
2022-07-28,16,433.84,5407,1392,88
2022-12-22,29,873.31,11665,288,25
2021-12-01,15,1585.64,11401,1190,5
2023-10-22,9,654.58,19508,1328,15
2021-07-13,11,635.4,47289,1464,84
2023-12-08,4,1740.81,10207,1365,99
2020-11-20,13,778.78,35981,760,88
2019-07-24,13,1592.22,16864,1704,89
2022-02-25,14,244.14,6242,1237,48
2022-01-05,21,1828.54,8775,1003,24
2022-06-04,10,1293.77,16421,1751,74
2023-07-01,11,1250.09,7721,1547,74
2023-09-29,17,1672.23,29380,1218,97
2019-05-11,18,248.35,31365,219,21
2020-02-23,19,1242.69,14973,1719,85
2021-09-17,11,1330.21,39937,1516,12
2021-05-02,30,195.2,10717,182,43
2019-02-20,26,242.14,10835,859,66
2023-04-21,22,820.1,43428,1491,14
2023-04-14,17,991.78,31887,118,55
2023-03-16,3,1814.14,3442,1839,44
2019-07-21,11,1295.06,2008,1036,20
2022-08-27,26,403.21,16013,1084,31
2019-03-13,24,1326.55,34462,1460,31
2021-06-04,1,452.86,33663,960,29
2019-02-27,21,1799.97,29865,909,82
2019-04-11,2,1562.41,21903,1445,92
2020-02-04,25,441.17,45945,391,68
2023-06-06,22,1752.47,21126,1311,53
2023-08-28,5,1705.57,47745,527,44
2019-07-17,14,274.17,30202,298,73
2019-08-14,14,1220.1,49302,1098,26
2021-01-13,11,1654.58,18529,1664,17
2023-01-16,5,530.93,24329,1606,22
2019-07-31,16,398.17,34812,859,35
2021-07-13,18,112.66,19299,296,11
2020-11-06,5,1330.72,41173,616,28
2021-09-16,17,1366.8,44243,1515,82
2019-03-05,14,1509.04,42415,289,34
2019-11-24,24,1613.05,34141,488,13
2023-02-25,14,129.27,38086,614,88
2020-04-28,23,1733.02,8656,1468,91
2019-09-30,21,1198.04,17264,1404,51
2021-06-03,25,1938.73,13254,1016,39
